REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP - CFO	LENORA KRIELOW	70525BLNTR124HW	ABL ENTERPRISES LLC	1024 HWY 343	CHURCH POINT	ACADIA	LA	70525	ABL ENTERPRISES LLC	PO BOX 850	SCOTT	LA		70583	YES	NO	NO	NO	LENORA KRIELOW	3376684800								332812						30.321111	-92.140833											NO	LKRIELOW@ABLINDUSTRIES.ORG	
2011	PRESIDENT	RICKY GRANGER	70380STMRYCORNE	ST MARY GALVANIZING CO LLC	1618 HWY 182 E	MORGAN CITY	ST MARY	LA	70380	ST MARY GALVANIZING CO LLC	1618 HWY 182 E	MORGAN CITY	LA		70380	YES	NO	NO	NO	RICKY L. GRANGER	9853956188	3479							332812						29.690947	-91.270695	602627138								C LAPEYRE LLC		NO	RGRANGER@SMGCO.COM	
2011	PRESIDENT	RICKY GRANGER	70380STMRYCORNE	ST MARY GALVANIZING CO LLC	1618 HWY 182 E	MORGAN CITY	ST MARY	LA	70380	ST MARY GALVANIZING CO LLC	1618 HWY 182 E	MORGAN CITY	LA		70380	YES	NO	NO	NO	RICKY L. GRANGER	9853956188	3479							332812						29.690947	-91.270695	602627138								C LAPEYRE LLC		NO	RGRANGER@SMGCO.COM	
2011	PRESIDENT	JOHN HUNTER	71201STLFB2101B	STEEL FABRICATORS OF MONROE LLC	2101 BOOTH ST	MONROE	OUACHITA	LA	71201	STEEL FABRICATORS OF MONROE LLC	P. O. BOX 4830	MONROE	LA		71211	YES	NO	NO	NO	MS.JANE BROWN	3183879426	3441							332312						32.50617	-92.08577	078563939										NO	JPBROWN@STEELFAB.COM	
2011	DIVISION MANAGER	JOHN FALCONE	71301DRWDT1KOPP	STELLA-JONES CORP	3600 KOPPERS ST	ALEXANDRIA	RAPIDES	LA	71302	STELLA-JONES CORP	3600 KOPPERS ST	ALEXANDRIA	LA		71302	YES	NO	NO	NO	JOHN FALCONE	3184425733	2491							321114						31.284528	-92.432333									STELLA-JONES INC	605929814	NO	JFALCONE@STELLA-JONES.COM	
2011	DIVISION MANAGER	JOHN FALCONE	71301DRWDT1KOPP	STELLA-JONES CORP	3600 KOPPERS ST	ALEXANDRIA	RAPIDES	LA	71302	STELLA-JONES CORP	3600 KOPPERS ST	ALEXANDRIA	LA		71302	YES	NO	NO	NO	JOHN FALCONE	3184425733	2491							321114						31.284528	-92.432333									STELLA-JONES INC	605929814	NO	JFALCONE@STELLA-JONES.COM	
2011	DIVISION MANAGER	JOHN FALCONE	71301DRWDT1KOPP	STELLA-JONES CORP	3600 KOPPERS ST	ALEXANDRIA	RAPIDES	LA	71302	STELLA-JONES CORP	3600 KOPPERS ST	ALEXANDRIA	LA		71302	YES	NO	NO	NO	JOHN FALCONE	3184425733	2491							321114						31.284528	-92.432333									STELLA-JONES INC	605929814	NO	JFALCONE@STELLA-JONES.COM	
2011	SENIOR VICE PRESIDENT OF OPERATIONS	JIM TREGENGZA	70821STPPCPOBOX	STUPP CORP	12555 RONALDSON RD	BATON ROUGE	EAST BATON ROUGE	LA	70807	STUPP CORP	12555 RONALDSON RD	BATON ROUGE	LA		70807	YES	NO	NO	NO	BARBARA GUYNES	2257786531	3317							331210						30.559732	-91.176252	006299838								STUPP BROTHERS INC	006299853	NO	BGUYNES@STUPP.COM	
2011	PLANT MANAGER	RAYMOND SOWELL	71082SPRRTHIGHW	SUPERIOR TIE & TIMBER	14800 HWY 1	VIVIAN	CADDO	LA	71082	SUPERIOR TIE & TIMBER	PO BOX 847	VIVIAN	LA		71082	YES	NO	NO	NO	RAYMOND SOWELL	3183754956	2491							321114						32.828752	-93.981942	038462123								TRANS-SERVE INC	098474869	NO	RSOWELL@KCSOUTHERN.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	HSE GROUP LEADER	TODD BARTOW	70776CBGGYRIVER	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	3905 HWY 75	SAINT GABRIEL	IBERVILLE	LA	70776	SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY	PO BOX 11	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	MR. TODD BARTOW	2256421383	2879	2819	2869					325320	325188	325199	325998			30.246667	-91.103333	053783445								SYNGENTA CORP	007994572	NO	TODD.BARTOW@SYNGENTA.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	SITE MANAGER	TIM HARRIS	70776RPRDCHIGHW	TAMINCO INC	3790 LA HWY 30	SAINT GABRIEL	IBERVILLE	LA	70776	TAMINCO INC	PO BOX 1	SAINT GABRIEL	LA		70776	YES	NO	NO	NO	CHRIS MARKERSON	2256424218	2869							325199						30.250833	-91.092278	785983235								TAMINCO INC	373135123	NO	CHRIS.MARKERSON@TAMINCO.COM	
2011	BUSINESS UNIT ENVIRONMENTAL MANAGER	PATRICK MILLER	70633TMPLSHWY12	TEMPLE-INLAND SOUTHWEST LOUISIANA LUMBER OPERATION	3442 HWY 12 E	DEQUINCY	BEAUREGARD	LA	70633	TEMPLE-INLAND SOUTHWEST LOUISIANA LUMBER OPERATION	PO BOX 1057	DEQUINCY	LA		70633	YES	NO	NO	NO	PAT MILLER	9368291427	2421							321113						30.479437	-93.336274	069634525								TEMPLE-INLAND INC	103844346	NO	PATMILLER@TEMPLEINLAND.COM	
2011	BUSINESS UNIT ENVIRONMENTAL MANAGER	PATRICK MILLER	70633TMPLSHWY12	TEMPLE-INLAND SOUTHWEST LOUISIANA LUMBER OPERATION	3442 HWY 12 E	DEQUINCY	BEAUREGARD	LA	70633	TEMPLE-INLAND SOUTHWEST LOUISIANA LUMBER OPERATION	PO BOX 1057	DEQUINCY	LA		70633	YES	NO	NO	NO	PAT MILLER	9368291427	2421							321113						30.479437	-93.336274	069634525								TEMPLE-INLAND INC	103844346	NO	PATMILLER@TEMPLEINLAND.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
2011	PLANT MANAGER	RICHARD DESCOTEAUX	71115STLSC25RNB	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	CADDO	LA	71115	TERNIUM USA INC	2500 RON BEAN BLVD	SHREVEPORT	LA		71115	YES	NO	NO	NO	BRIAN GARRETT	3186987524								332812						32.378447	-93.640809	080855421								TERNIUM	080855421	NO	BGARRETT@TERNIUM.COM	
