REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	CHARLES AVERY	50010MNNST900DA	3M CO - AMES	900 DAYTON AVE	AMES	STORY	IA	500106493	3M CO - AMES	900 DAYTON AVE	AMES	IA		50010-6493	YES	NO	NO	NO	CHARLES AVERY	5152321184	3291							327910						42.0296	-93.57913	089979058								3M CO	006173082	NO	CAVERY@MMM.COM	
2011	MANAGER, ES&H CEDAR RAPIDS OPERATIONS	MARK TAYLOR	52498RCKWL400CO	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE	CEDAR RAPIDS	LINN	IA	52498	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE; MS 105-233	CEDAR RAPIDS	IA		52498	YES	NO	NO	NO	CINDY DIETZ	3192957444	3812	3471	3672					334511	334220					42.029846	-91.640354	962960589								ROCKWELL COLLINS INC	962960589	NO	CMDIETZ@ROCKWELLCOLLINS.COM	
2011	MANAGER, ES&H CEDAR RAPIDS OPERATIONS	MARK TAYLOR	52498RCKWL400CO	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE	CEDAR RAPIDS	LINN	IA	52498	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE; MS 105-233	CEDAR RAPIDS	IA		52498	YES	NO	NO	NO	CINDY DIETZ	3192957444	3812	3471	3672					334511	334220					42.029846	-91.640354	962960589								ROCKWELL COLLINS INC	962960589	NO	CMDIETZ@ROCKWELLCOLLINS.COM	
2011	MANAGER, ES&H CEDAR RAPIDS OPERATIONS	MARK TAYLOR	52498RCKWL400CO	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE	CEDAR RAPIDS	LINN	IA	52498	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE; MS 105-233	CEDAR RAPIDS	IA		52498	YES	NO	NO	NO	CINDY DIETZ	3192957444	3812	3471	3672					334511	334220					42.029846	-91.640354	962960589								ROCKWELL COLLINS INC	962960589	NO	CMDIETZ@ROCKWELLCOLLINS.COM	
2011	MANAGER, ES&H CEDAR RAPIDS OPERATIONS	MARK TAYLOR	52498RCKWL400CO	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE	CEDAR RAPIDS	LINN	IA	52498	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE; MS 105-233	CEDAR RAPIDS	IA		52498	YES	NO	NO	NO	CINDY DIETZ	3192957444	3812	3471	3672					334511	334220					42.029846	-91.640354	962960589								ROCKWELL COLLINS INC	962960589	NO	CMDIETZ@ROCKWELLCOLLINS.COM	
2011	MANAGER, ES&H CEDAR RAPIDS OPERATIONS	MARK TAYLOR	52498RCKWL400CO	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE	CEDAR RAPIDS	LINN	IA	52498	ROCKWELL COLLINS INC -C AVENUE FACILITY	400 COLLINS RD NE; MS 105-233	CEDAR RAPIDS	IA		52498	YES	NO	NO	NO	CINDY DIETZ	3192957444	3812	3471	3672					334511	334220					42.029846	-91.640354	962960589								ROCKWELL COLLINS INC	962960589	NO	CMDIETZ@ROCKWELLCOLLINS.COM	
2011	MANAGER, ENVIRONMENT, SAFETY & HEALTH	ERIC BAUER	52241RCKWL2855H	ROCKWELL COLLINS INC CORALVILLE OPERATIONS	2855 HEARTLAND DR	CORALVILLE	JOHNSON	IA	52241	ROCKWELL COLLINS INC CORALVILLE OPERATIONS	2855 HEARTLAND DR	CORALVILLE	IA		52241	YES	NO	NO	NO	CINDY DIETZ	3192957444	3669							334418						41.69951	-91.61221									ROCKWELL COLLINS INC	962960589	NO	CMDIETZ@ROCKWELLCOLLINS.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	ENVIROMENTAL SENIOR PROGRAM COORDINATOOR	WILLIAM GIBSON	52632THHBNONEPR	ROQUETTE AMERICA INC	1003 S 5TH ST	KEOKUK	LEE	IA	526326647	ROQUETTE AMERICA INC	PO BOX 6647	KEOKUK	IA		526326647	YES	NO	NO	NO	WILLIAM GIBSON	3195263411	2046	2869						311221	325998					41.175185	-92.297322	627984446								ROQUETTE FRERES	274300938	NO	WILLIAM.GIBSON@ROQUETTE.COM	
2011	EHS MANAGER	CHARLES JONES	51360RSNBMLARYR	ROSENBOOM MACHINE & TOOL INC	LARY ROSENBOOM DR	SPIRIT LAKE	DICKINSON	IA	51360	ROSENBOOM MACHINE & TOOL INC	1530 WESTERN AVENUEPO BOX 280	SHELDON	IA		51201	YES	NO	NO	NO	SHERWYN GREENFIELD	7123360706	3593							333995						43.424578	-95.14732	072900483								ROSENBOOM MACHINE & TOOL INC	072900483	NO	SGREENFIELD@ROSENBOOM.COM	
2011	EHS MANAGER	CHARLES JONES	51360RSNBMLARYR	ROSENBOOM MACHINE & TOOL INC	LARY ROSENBOOM DR	SPIRIT LAKE	DICKINSON	IA	51360	ROSENBOOM MACHINE & TOOL INC	1530 WESTERN AVENUEPO BOX 280	SHELDON	IA		51201	YES	NO	NO	NO	SHERWYN GREENFIELD	7123360706	3593							333995						43.424578	-95.14732	072900483								ROSENBOOM MACHINE & TOOL INC	072900483	NO	SGREENFIELD@ROSENBOOM.COM	
2011	ENVIRONMENTAL HEALTH SAFETY MANAGER	COREY COLLETT	50111RYKMN11600	RYKO MANUFACTURING CO	1500 SE37TH ST	GRIMES	POLK	IA	50111	RYKO MANUFACTURING CO	PO BOX 38	GRIMES	IA		50111	YES	NO	NO	NO	COREY COLLETT	5159867412	3589							332312						41.65608	-93.778361	069619641										NO	CCOLLETT@RYKO.COM	
2011	ENVIRONMENTAL HEALTH SAFETY MANAGER	COREY COLLETT	50111RYKMN11600	RYKO MANUFACTURING CO	1500 SE37TH ST	GRIMES	POLK	IA	50111	RYKO MANUFACTURING CO	PO BOX 38	GRIMES	IA		50111	YES	NO	NO	NO	COREY COLLETT	5159867412	3589							332312						41.65608	-93.778361	069619641										NO	CCOLLETT@RYKO.COM	
2011	ENVIRONMENTAL HEALTH SAFETY MANAGER	COREY COLLETT	50111RYKMN11600	RYKO MANUFACTURING CO	1500 SE37TH ST	GRIMES	POLK	IA	50111	RYKO MANUFACTURING CO	PO BOX 38	GRIMES	IA		50111	YES	NO	NO	NO	COREY COLLETT	5159867412	3589							332312						41.65608	-93.778361	069619641										NO	CCOLLETT@RYKO.COM	
2011	ENVIRONMENTAL HEALTH SAFETY MANAGER	COREY COLLETT	50111RYKMN11600	RYKO MANUFACTURING CO	1500 SE37TH ST	GRIMES	POLK	IA	50111	RYKO MANUFACTURING CO	PO BOX 38	GRIMES	IA		50111	YES	NO	NO	NO	COREY COLLETT	5159867412	3589							332312						41.65608	-93.778361	069619641										NO	CCOLLETT@RYKO.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	52806SFTYK3035W	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	SCOTT	IA	52806	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	IA		52806	YES	NO	NO	NO	CHRIS JEVYAK	5633863024	7389							562112	484220	484230				41.59491	-90.62006	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRISTOPHER.JEVYAK@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	52806SFTYK3035W	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	SCOTT	IA	52806	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	IA		52806	YES	NO	NO	NO	CHRIS JEVYAK	5633863024	7389							562112	484220	484230				41.59491	-90.62006	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRISTOPHER.JEVYAK@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	52806SFTYK3035W	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	SCOTT	IA	52806	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	IA		52806	YES	NO	NO	NO	CHRIS JEVYAK	5633863024	7389							562112	484220	484230				41.59491	-90.62006	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRISTOPHER.JEVYAK@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	52806SFTYK3035W	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	SCOTT	IA	52806	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	IA		52806	YES	NO	NO	NO	CHRIS JEVYAK	5633863024	7389							562112	484220	484230				41.59491	-90.62006	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRISTOPHER.JEVYAK@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	52806SFTYK3035W	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	SCOTT	IA	52806	SAFETY-KLEEN SYSTEMS (504701)	3035 W 73RD ST	DAVENPORT	IA		52806	YES	NO	NO	NO	CHRIS JEVYAK	5633863024	7389							562112	484220	484230				41.59491	-90.62006	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRISTOPHER.JEVYAK@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	50313SFTYK4704N	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	POLK	IA	50313	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	IA		50313	YES	NO	NO	NO	CHRISTOPHER L DENNIS	5152622949	7389							562112	484220	484230				41.64606	-93.58128	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRIS.DENNIS@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	50313SFTYK4704N	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	POLK	IA	50313	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	IA		50313	YES	NO	NO	NO	CHRISTOPHER L DENNIS	5152622949	7389							562112	484220	484230				41.64606	-93.58128	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRIS.DENNIS@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	50313SFTYK4704N	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	POLK	IA	50313	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	IA		50313	YES	NO	NO	NO	CHRISTOPHER L DENNIS	5152622949	7389							562112	484220	484230				41.64606	-93.58128	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRIS.DENNIS@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	50313SFTYK4704N	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	POLK	IA	50313	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	IA		50313	YES	NO	NO	NO	CHRISTOPHER L DENNIS	5152622949	7389							562112	484220	484230				41.64606	-93.58128	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRIS.DENNIS@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	50313SFTYK4704N	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	POLK	IA	50313	SAFETY-KLEEN SYSTEMS (505301)	4704 NE 22ND ST	DES MOINES	IA		50313	YES	NO	NO	NO	CHRISTOPHER L DENNIS	5152622949	7389							562112	484220	484230				41.64606	-93.58128	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHRIS.DENNIS@SAFETY-KLEEN.COM	
2011	PLANT MANAGER	RAYMOND TEAM	50588BLMRF315VI	SARA LEE CORP - STORM LAKE	315 VILAS RD	STORM LAKE	BUENA VISTA	IA	50588	SARA LEE CORP - STORM LAKE	315 VILAS RD	STORM LAKE	IA		50588	YES	NO	NO	NO	RAYMOND C. TEAM	7122136103	2015							311615						42.63945	-95.18431	612579540		IAD984570911	LAD984570911					SARA LEE CORP	005213962	NO	RAY.TEAM@SARALEE.COM	
2011	DIRECTOR OF TURKEY OPERATIONS	RAYMOND TEAM	50588SRLCR51SEN	SARA LEE CORP FEED MILL-STORM LAKE IA	501 SENECA ST	STORM LAKE	BUENA VISTA	IA	50588	SARA LEE CORP FEED MILL-STORM LAKE IA	501 SENECA ST	STORM LAKE	IA		50588	YES	NO	NO	NO	RAY TEAM	7122136103								311119						42.64264	-95.19695	122106057								SARA LEE CORP	005213962	NO	RAY.TEAM@SARALEE.COM	
2011	DIRECTOR OF TURKEY OPERATIONS	RAYMOND TEAM	50588SRLCR51SEN	SARA LEE CORP FEED MILL-STORM LAKE IA	501 SENECA ST	STORM LAKE	BUENA VISTA	IA	50588	SARA LEE CORP FEED MILL-STORM LAKE IA	501 SENECA ST	STORM LAKE	IA		50588	YES	NO	NO	NO	RAY TEAM	7122136103								311119						42.64264	-95.19695	122106057								SARA LEE CORP	005213962	NO	RAY.TEAM@SARALEE.COM	
2011	FACILITIES ADMINISTRATOR	GARY ERICKSON	50010SNDST2800E	SAUER DANFOSS	2800 E 13TH ST	AMES	STORY	IA	500108600	SAUER DANFOSS	2800 E 13TH ST	AMES	IA		50010-8600	YES	NO	NO	NO	GARY ERICKSON	5152396539	3594							333996						42.03075	-93.57333	174799254		IAD056736184		IA0055051				SAUER-DANFOSS INC	174799254	NO	GERICKSON@SAUER-DANFOSS.COM	
2011	SAFETY HEALTH & ENVIRONMENT MANAGER	KORI SHANE	52406SQRDC3700S	SCHNEIDER ELECTRIC USA INC	3700 6TH ST SW	CEDAR RAPIDS	LINN	IA	52404	SCHNEIDER ELECTRIC USA INC	3700 6TH ST SW	CEDAR RAPIDS	IA		52404	YES	NO	NO	NO	JOE HARTMAN	3193696221	3613							335313						41.94062	-91.67616	039054028								SCHNEIDER ELECTRIC USA INC	001288364	NO	JOE.HARTMAN@SCHNEIDER-ELECTRIC.COM	
2011	SAFETY HEALTH & ENVIRONMENT MANAGER	KORI SHANE	52406SQRDC3700S	SCHNEIDER ELECTRIC USA INC	3700 6TH ST SW	CEDAR RAPIDS	LINN	IA	52404	SCHNEIDER ELECTRIC USA INC	3700 6TH ST SW	CEDAR RAPIDS	IA		52404	YES	NO	NO	NO	JOE HARTMAN	3193696221	3613							335313						41.94062	-91.67616	039054028								SCHNEIDER ELECTRIC USA INC	001288364	NO	JOE.HARTMAN@SCHNEIDER-ELECTRIC.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	DIRECTOR LIQUIDS FILLING		52627CHVRN1800S	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	LEE	IA	52627	SCOTTS CO FORT MADISON IOWA	1910 48TH ST	FORT MADISON	IA		52627	YES	NO	NO	NO	JIM KING	9375785622	2879							325320						40.618306	-91.373111	781364518								SCOTTS CO	147211270	NO	JIM.KING@SCOTTS.COM	
2011	PLANT ENGINEERING MANAGER	HOWARD POHLMAN	50441SBCRP7121S	SEABEE	712 1ST ST NW	HAMPTON	FRANKLIN	IA	50441	SEABEE	712 1ST ST NW	HAMPTON	IA		50441	YES	NO	NO	NO	HOWARD POHLMAN	6414564871	3593							339999	332912					42.7483	-93.20865	078092962								LIGON INDUSTRIES LLC		NO	HPOHLMAN@SEABEECYLINDERS.COM	
2011	PLANT ENGINEERING MANAGER	HOWARD POHLMAN	50441SBCRP7121S	SEABEE	712 1ST ST NW	HAMPTON	FRANKLIN	IA	50441	SEABEE	712 1ST ST NW	HAMPTON	IA		50441	YES	NO	NO	NO	HOWARD POHLMAN	6414564871	3593							339999	332912					42.7483	-93.20865	078092962								LIGON INDUSTRIES LLC		NO	HPOHLMAN@SEABEECYLINDERS.COM	
2011	PLANT ENGINEERING MANAGER	HOWARD POHLMAN	50441SBCRP7121S	SEABEE	712 1ST ST NW	HAMPTON	FRANKLIN	IA	50441	SEABEE	712 1ST ST NW	HAMPTON	IA		50441	YES	NO	NO	NO	HOWARD POHLMAN	6414564871	3593							339999	332912					42.7483	-93.20865	078092962								LIGON INDUSTRIES LLC		NO	HPOHLMAN@SEABEECYLINDERS.COM	
2011	PLANT ENGINEERING MANAGER	HOWARD POHLMAN	50441SBCRP7121S	SEABEE	712 1ST ST NW	HAMPTON	FRANKLIN	IA	50441	SEABEE	712 1ST ST NW	HAMPTON	IA		50441	YES	NO	NO	NO	HOWARD POHLMAN	6414564871	3593							339999	332912					42.7483	-93.20865	078092962								LIGON INDUSTRIES LLC		NO	HPOHLMAN@SEABEECYLINDERS.COM	
2011	PLANT ENGINEERING MANAGER	HOWARD POHLMAN	50441SBCRP7121S	SEABEE	712 1ST ST NW	HAMPTON	FRANKLIN	IA	50441	SEABEE	712 1ST ST NW	HAMPTON	IA		50441	YES	NO	NO	NO	HOWARD POHLMAN	6414564871	3593							339999	332912					42.7483	-93.20865	078092962								LIGON INDUSTRIES LLC		NO	HPOHLMAN@SEABEECYLINDERS.COM	
2011	CHIEF FINANCIAL OFFICER	LISA WARE	52808SRSMN1718S	SEARS MANUFACTURING CO	1718 S CONCORD	DAVENPORT	SCOTT	IA	528022901	SEARS MANUFACTURING CO	P. O. BOX 3667	DAVENPORT	IA		528083667	YES	NO	NO	NO	TONY LOSASSO	5633835759	3714							336360						41.502127	-90.624328	005263801										NO	TLOSASSO@SEARSSEATING.COM	
2011	CHIEF FINANCIAL OFFICER	LISA WARE	52808SRSMN1718S	SEARS MANUFACTURING CO	1718 S CONCORD	DAVENPORT	SCOTT	IA	528022901	SEARS MANUFACTURING CO	P. O. BOX 3667	DAVENPORT	IA		528083667	YES	NO	NO	NO	TONY LOSASSO	5633835759	3714							336360						41.502127	-90.624328	005263801										NO	TLOSASSO@SEARSSEATING.COM	
2011	PLANT MANAGER	LLOYD GLANZ	52732STHNS1347B	SETHNESS PRODUCTS CO	1347 BEAVER CHANNEL PKWY	CLINTON	CLINTON	IA	52732	SETHNESS PRODUCTS CO	1347 BEAVER CHANNEL PKWY	CLINTON	IA		52732	YES	NO	NO	NO	BILL EDWARDS	5632433943	2087							311999						41.813889	-90.216667	005117536								SETHNESS PRODUCTS CO	005117536	NO	BEDWARDS@SETHNESS.COM	
2011	REGULATORY COMPLIANCE MANAGER	AARON NEW	50321SGWRK3535S	SIEGWERK USA CO CORP FACILITY	3535 SW 56TH	DES MOINES	POLK	IA	50321	SIEGWERK USA CO CORP FACILITY	3535 SW 56TH	DES MOINES	IA		50321	YES	NO	NO	NO	AARON NEW	5154712100	2893							325910						41.55243	-93.69246	078096732								SIEGWERK USA CO		NO	AARON.NEW@SIEGWERK.COM	
