REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011		WILLIAM L. HORNBAKER	21703PTPSC5350P	ACDI (AMERICAN COMPUTER DEVELOPMENT)	5350 PARTNERS CT	FREDERICK	FREDERICK	MD	21703	ACDI (AMERICAN COMPUTER DEVELOPMENT)	5350 PARTNERS CT	FREDERICK	MD		21703	YES	NO	NO	NO	WILLIAM HORNBAKER	3016241620	3699							334418						39.38182	-77.41816	086014546										NO	BHORNBAKER@ACDI.COM	
2011	PRESIDENT	STEVEN CHAPMAN	2104WSGCNC21PHI	S&G CONCRETE EDGEWOOD	2100 PHILADELPHIA RD	EDGEWOOD	HARFORD	MD	21040	S&G CONCRETE EDGEWOOD	2100 PHILADELPHIA RD	EDGEWOOD	MD		21040	YES	NO	NO	NO	STEVEN CHAPMAN	4106790500								327320						39.444242	-76.312298	807927165								VULCAN MATERIALS CO	805344798	NO	CHAPMANS@VMCMAIL.COM	
2011	PRESIDENT	STEVEN CHAPMAN	2121WSGCNC311GR	S&G CONCRETE GRANTLEY AVE	3101 GRANTLEY AVE	BALTIMORE	BALTIMORE (CITY)	MD	21215	S&G CONCRETE GRANTLEY AVE	2100 PHILADELPHIA RD	EDGEWOOD	MD		21040	YES	NO	NO	NO	STEVEN CHAPMAN	4106790500								327320						39.336	-76.67085	807927165								VULCAN MATERIALS CO	805344798	NO	CHAPMANS@VMCMAIL.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	21230SFTYK1448D	SAFETY-KLEEN SYSTEMS (201601)	1448 DESOTO RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SAFETY-KLEEN SYSTEMS (201601)	1448 DESOTO RD	BALTIMORE	MD		21230	YES	NO	NO	NO	CHANTE THOMAS	4105250001	7389							562112	484220	484230				39.267976	-76.659153	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHANTE.THOMAS@SAFETY-KLEEN.COM	
2011	DIRECTOR, EHS COMPLIANCE ADMINISTRATION	RICK HASKINS	21230SFTYK1448D	SAFETY-KLEEN SYSTEMS (201601)	1448 DESOTO RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SAFETY-KLEEN SYSTEMS (201601)	1448 DESOTO RD	BALTIMORE	MD		21230	YES	NO	NO	NO	CHANTE THOMAS	4105250001	7389							562112	484220	484230				39.267976	-76.659153	053976551								SAFETY-KLEEN HOLDCO INC	053976551	NO	CHANTE.THOMAS@SAFETY-KLEEN.COM	
2011	DIRECTOR - AGRIBUSINESS ENVIRONMENTAL	CEDRIC BLACK	21801PRDNCZIONC	SALISBURY (ZCR)FEED & GRAIN	7036 ZION CHURCH RD	SALISBURY	WICOMICO	MD	21802	SALISBURY (ZCR)FEED & GRAIN	PO BOX 1537	SALISBURY	MD		21802	YES	NO	NO	NO	JILIE DEYOUNG	4105433166	2048							311222						38.38255	-75.52614	805583239								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	DIRECTOR - AGRIBUSINESS ENVIRONMENTAL	CEDRIC BLACK	21801PRDNCZIONC	SALISBURY (ZCR)FEED & GRAIN	7036 ZION CHURCH RD	SALISBURY	WICOMICO	MD	21802	SALISBURY (ZCR)FEED & GRAIN	PO BOX 1537	SALISBURY	MD		21802	YES	NO	NO	NO	JILIE DEYOUNG	4105433166	2048							311222						38.38255	-75.52614	805583239								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	DIRECTOR - AGRIBUSINESS ENVIRONMENTAL	CEDRIC BLACK	21801PRDNCZIONC	SALISBURY (ZCR)FEED & GRAIN	7036 ZION CHURCH RD	SALISBURY	WICOMICO	MD	21802	SALISBURY (ZCR)FEED & GRAIN	PO BOX 1537	SALISBURY	MD		21802	YES	NO	NO	NO	JILIE DEYOUNG	4105433166	2048							311222						38.38255	-75.52614	805583239								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	DIRECTOR - AGRIBUSINESS ENVIRONMENTAL	CEDRIC BLACK	21801PRDNCZIONC	SALISBURY (ZCR)FEED & GRAIN	7036 ZION CHURCH RD	SALISBURY	WICOMICO	MD	21802	SALISBURY (ZCR)FEED & GRAIN	PO BOX 1537	SALISBURY	MD		21802	YES	NO	NO	NO	JILIE DEYOUNG	4105433166	2048							311222						38.38255	-75.52614	805583239								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	DIRECTOR - AGRIBUSINESS ENVIRONMENTAL	CEDRIC BLACK	21801PRDNCZIONC	SALISBURY (ZCR)FEED & GRAIN	7036 ZION CHURCH RD	SALISBURY	WICOMICO	MD	21802	SALISBURY (ZCR)FEED & GRAIN	PO BOX 1537	SALISBURY	MD		21802	YES	NO	NO	NO	JILIE DEYOUNG	4105433166	2048							311222						38.38255	-75.52614	805583239								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	ENVIRONMENTAL MANAGER	CARROL DUGAN	21750JFFRS14738	SAPUTO CHEESE USA INC	14738 WARFORDSBURG RD	HANCOCK	WASHINGTON	MD	21750	SAPUTO CHEESE USA INC	14738 WARFORDSBURG RD	HANCOCK	MD		21750	YES	NO	NO	NO	BRUCE DESTAFENO	3016786325	2022							311513						39.71359	-78.18248									SAPUTO ACQUISITION INC	796426286	NO	BDESTAFENO@SAPUTO.COM	
2011	ENVIRONMENTAL MANAGER	CARROL DUGAN	21750JFFRS14738	SAPUTO CHEESE USA INC	14738 WARFORDSBURG RD	HANCOCK	WASHINGTON	MD	21750	SAPUTO CHEESE USA INC	14738 WARFORDSBURG RD	HANCOCK	MD		21750	YES	NO	NO	NO	BRUCE DESTAFENO	3016786325	2022							311513						39.71359	-78.18248									SAPUTO ACQUISITION INC	796426286	NO	BDESTAFENO@SAPUTO.COM	
2011	OPERATIONS MANAGER	EDWARD HOUSEKNECHT	2122WSPRTN21BRA	SEPARATION TECHNOLOGIES LLC	2010 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	21226	SEPARATION TECHNOLOGIES LLC	2010 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	EDWARD J HOUSEKNECHT JR	4104394087								327999						39.179841	-76.536802	926049896								TITAN AMERICA LLC	926049896	NO	BHOUSEKNECHT@TITANAMERICA.COM	
2011	OPERATIONS MANAGER	EDWARD HOUSEKNECHT	2122WSPRTN21BRA	SEPARATION TECHNOLOGIES LLC	2010 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	21226	SEPARATION TECHNOLOGIES LLC	2010 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	EDWARD J HOUSEKNECHT JR	4104394087								327999						39.179841	-76.536802	926049896								TITAN AMERICA LLC	926049896	NO	BHOUSEKNECHT@TITANAMERICA.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	21230SHRWN2325H	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	BALTIMORE (CITY)	MD	21230	SHERWIN-WILLIAMS CO	2325 HOLLINS FERRY RD	BALTIMORE	MD		21230	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851	2821	2891					325510						39.26439	-76.64353	042467555								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	MANUFACTURING SUPERVISOR	MICHAEL OLD	2190WSMNSN97NRT	SIEMENS INDUSTRY INCNORTH EAST FACILITY	97 N LESLIE DR BUILDING J	NORTH EAST	CECIL	MD	21901	SIEMENS INDUSTRY INCNORTH EAST FACILITY	97 N LESLIE DR BUILDING J	NORTH EAST	MD		21901	YES	NO	NO	NO	MICHAEL OLD	4102878712								332710						39.621375	-75.952331	010944650								SIEMENS AG		NO	MICHAEL.OLD@SIEMENS.COM	
2011	CEO	MICHAEL FOX	21211FXNDS3100F	SIMPSON STRONG TIE CO INC	3100 FALLS CLIFF RD	BALTIMORE	BALTIMORE (CITY)	MD	21211	SIMPSON STRONG TIE CO INC	3100 FALLS CLIFF RD	BALTIMORE	MD		21211	YES	NO	NO	NO	MICHAEL B. FOX	4102438856	2891							325520	327390	325510				39.32587	-76.63206									SIMPSON STRONG TIE CO INC	009156449	NO	MFOX@STRONGTIE.COM	
2011	CEO	MICHAEL FOX	21211FXNDS3100F	SIMPSON STRONG TIE CO INC	3100 FALLS CLIFF RD	BALTIMORE	BALTIMORE (CITY)	MD	21211	SIMPSON STRONG TIE CO INC	3100 FALLS CLIFF RD	BALTIMORE	MD		21211	YES	NO	NO	NO	MICHAEL B. FOX	4102438856	2891							325520	327390	325510				39.32587	-76.63206									SIMPSON STRONG TIE CO INC	009156449	NO	MFOX@STRONGTIE.COM	
2011	OPERATIONS MANAGER	WILLIAM HESEN	21230STHRN1620B	SOUTHERN GALVANIZING CO	1620 BUSH ST	BALTIMORE	BALTIMORE (CITY)	MD	21230	SOUTHERN GALVANIZING CO	1620 BUSH ST	BALTIMORE	MD		21230	YES	NO	NO	NO	KEITH T. EWING	4108373838	3479							332812						39.2747	-76.63308	003060860										NO		
2011	CORPORATE ENVIRONMENTAL MANAGER	MICHAEL TORDELLA	21801CCDNTRT11B	SPARTECH FCD LLC	601 MARVEL RD	SALISBURY	WICOMICO	MD	218017820	SPARTECH FCD LLC	601 MARVEL RD	SALISBURY	MD		21801-7820	YES	NO	NO	NO	MIKE TORDELLA	7242503182	3081							326113	323111					38.40058	-75.58548	787628833								SPARTECH CORP	086926250	NO	MIKE.TORDELLA@SPARTECH.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER	MICHAEL TORDELLA	21801CCDNTRT11B	SPARTECH FCD LLC	601 MARVEL RD	SALISBURY	WICOMICO	MD	218017820	SPARTECH FCD LLC	601 MARVEL RD	SALISBURY	MD		21801-7820	YES	NO	NO	NO	MIKE TORDELLA	7242503182	3081							326113	323111					38.40058	-75.58548	787628833								SPARTECH CORP	086926250	NO	MIKE.TORDELLA@SPARTECH.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER	MICHAEL TORDELLA	21801CCDNTRT11B	SPARTECH FCD LLC	601 MARVEL RD	SALISBURY	WICOMICO	MD	218017820	SPARTECH FCD LLC	601 MARVEL RD	SALISBURY	MD		21801-7820	YES	NO	NO	NO	MIKE TORDELLA	7242503182	3081							326113	323111					38.40058	-75.58548	787628833								SPARTECH CORP	086926250	NO	MIKE.TORDELLA@SPARTECH.COM	
2011	VP OF OPERATIONS	TERRY JONES	21601STNDR28320	STANDARD FUSEE CORP	28320 ST MICHAELS RD	EASTON	TALBOT	MD	21601	STANDARD FUSEE CORP	28320 ST MICHAELS RD	EASTON	MD		21601	YES	NO	NO	NO	TERRY JONES	4108220318	2899							325998						38.779447	-76.092919	003075348										NO	TERRY@ORIONSIGNALS.COM	
2011	MATERIALS MANAGER	JOSEPH DISILVIO	20740STNND51STA	STONE INDUSTRIAL	9207 51ST AVE	COLLEGE PARK	PRINCE GEORGES	MD	20740	STONE INDUSTRIAL	9207 51ST AVE	COLLEGE PARK	MD		20740	YES	NO	NO	NO	JOSEPH A. DISILVIO	3014743100	2655							326112						39.00282	-76.92169	797854460								PRECISION PRODUCTS GROUP	797854460	NO		
2011	EHS MANAGER	CHRISTOPHER EADY	21224LVRBR5300H	SUN PRODUCTS CORP BALTIMORE PLANT	5300 HOLABIRD AVE	BALTIMORE	BALTIMORE (CITY)	MD	212246094	SUN PRODUCTS CORP BALTIMORE PLANT	5300 HOLABIRD AVE	BALTIMORE	MD		21224-6094	YES	NO	NO	NO	RANDY MOSEBROOK	4434382906	2841							325611						39.27189	-76.54913			MDD003065463						SUN PRODUCTS CORP		NO	RANDY.MOSEBROOK@SUNPRODUCTSCORP.COM	
2011	GENERAL MANAGER		21703TMKRF4500T	TAMKO BUILDING PRODUCTS INC	4500 TAMKO DR	FREDERICK	FREDERICK	MD	21703	TAMKO BUILDING PRODUCTS INC	4500 TAMKO DR	FREDERICK	MD		21703	YES	NO	NO	NO	BOB MCNALLY	3016947611	2952							324122						39.35646	-77.42518	095426979								TAMKO BUILDING PRODUCTS INC		NO	BOB_MCNALLY@TAMKO.COM	
2011	GENERAL MANAGER		21703TMKRF4500T	TAMKO BUILDING PRODUCTS INC	4500 TAMKO DR	FREDERICK	FREDERICK	MD	21703	TAMKO BUILDING PRODUCTS INC	4500 TAMKO DR	FREDERICK	MD		21703	YES	NO	NO	NO	BOB MCNALLY	3016947611	2952							324122						39.35646	-77.42518	095426979								TAMKO BUILDING PRODUCTS INC		NO	BOB_MCNALLY@TAMKO.COM	
2011	MANAGER, QA & REGULATORY AFFAIRS	FRANCIS BRAMBLE	21078TNNRN175CL	TANNER INDUSTRIES INC	1750 CLARK RD	HAVRE DE GRACE	HARFORD	MD	21078	TANNER INDUSTRIES INC	735 DAVISVILLE RD 3RD FLOOR	SOUTHAMPTON	PA		18966	YES	NO	NO	NO	DAVID B. BINDER	2153221238								424690						39.532222	-76.111111	039026802								TANNER INDUSTRIES INC	039026802	NO	DBINDER@TANNERIND.COM	
2011	MANUFACTURING SUPPORT MANAGER	ERIC MITCHELL	20794TTCCS7510M	TATE ACCESS FLOORS INC	7510 MONTEVIDEO RD	JESSUP	HOWARD	MD	20794	TATE ACCESS FLOORS INC	7510 MONTEVIDEO RD	JESSUP	MD		20794	YES	NO	NO	NO	ERIC MITCHELL	7172464222	3444							332311						39.164741	-76.770371	003084514								TATE GLOBAL	556070217	NO	ERIC.MITCHELL@TATEACCESSFLOORS.COM	
2011	MANUFACTURING SUPPORT MANAGER	ERIC MITCHELL	20794TTCCS7510M	TATE ACCESS FLOORS INC	7510 MONTEVIDEO RD	JESSUP	HOWARD	MD	20794	TATE ACCESS FLOORS INC	7510 MONTEVIDEO RD	JESSUP	MD		20794	YES	NO	NO	NO	ERIC MITCHELL	7172464222	3444							332311						39.164741	-76.770371	003084514								TATE GLOBAL	556070217	NO	ERIC.MITCHELL@TATEACCESSFLOORS.COM	
2011	FACILITIES MANAGER	STEPHEN BIESCHKE	21152MNSFT38LOV	TELEDYNE ENERGY SYSTEMS	38 LOVETON CIR	SPARKS	BALTIMORE	MD	21152	TELEDYNE ENERGY SYSTEMS	38 LOVETON CIR	SPARKS	MD		21152	YES	NO	NO	NO	CHARLES WOLF	4104727744	3692							541712						39.51454	-76.64983	004321865								TELEDYNE TECHNOLOGIES INC		NO	CHARLES.WOLF@TELEDYNEES.COM	
2011	PLANT MANAGER	EDWARD BOTTOMLEY	21921TRMMD950EL	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	CECIL	MD	21921	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	MD		21921	YES	NO	NO	NO	ELWOOD BANNON	3025477242	3841							339112						39.610573	-75.840872	131489882								TERUMO MEDICAL CORP		NO	ELWOOD.BANNON@TERUMOMEDICAL.COM	
2011	PLANT MANAGER	EDWARD BOTTOMLEY	21921TRMMD950EL	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	CECIL	MD	21921	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	MD		21921	YES	NO	NO	NO	ELWOOD BANNON	3025477242	3841							339112						39.610573	-75.840872	131489882								TERUMO MEDICAL CORP		NO	ELWOOD.BANNON@TERUMOMEDICAL.COM	
2011	PLANT MANAGER	EDWARD BOTTOMLEY	21921TRMMD950EL	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	CECIL	MD	21921	TERUMO MEDICAL CORP	950 ELKTON BLVD	ELKTON	MD		21921	YES	NO	NO	NO	ELWOOD BANNON	3025477242	3841							339112						39.610573	-75.840872	131489882								TERUMO MEDICAL CORP		NO	ELWOOD.BANNON@TERUMOMEDICAL.COM	
2011	TRAINING & COMPLIANCE MGR	JAMES SOHN	20871THLSC2265G	THALES COMMUNICATIONS INC	22065 GATEWAY CENTER DR	CLARKSBURG	MONTGOMERY	MD	20871	THALES COMMUNICATIONS INC	22065 GATEWAY CENTER DR	CLARKSBURG	MD		20871	YES	NO	NO	NO	MR. JIM SOHN	2408647546	3663							334220						39.22972	-77.28028	003253788								THALES		NO	JIM.SOHN@THALESCOMMINC.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	NONE	SEAN TILLEY	21220TLLYC501CH	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	BALTIMORE	MD	21220	TILLEY CHEMICAL CO INC	501 CHESAPEAKE PARK PLAZA	BALTIMORE	MD		21220	YES	NO	NO	NO	SEAN TILLEY	4105744500	5169							424690						39.332336	-76.432375	041016155										NO	STILLEY@TILLEYCHEM.COM	
2011	MANAGER ENVIRONMENTAL, HEALTH, AND SAFETY	KYLE FRAKES	21222TNMCC2300E	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	BALTIMORE (CITY)	MD	212224097	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	MD		21222-4097	YES	NO	NO	NO	KYLE FRAKES	8164743400	2851							325510						39.262943	-76.536194	077410538								TNEMEC CO INC	077410538	NO	FRAKES@TNEMEC.COM	
2011	MANAGER ENVIRONMENTAL, HEALTH, AND SAFETY	KYLE FRAKES	21222TNMCC2300E	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	BALTIMORE (CITY)	MD	212224097	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	MD		21222-4097	YES	NO	NO	NO	KYLE FRAKES	8164743400	2851							325510						39.262943	-76.536194	077410538								TNEMEC CO INC	077410538	NO	FRAKES@TNEMEC.COM	
2011	MANAGER ENVIRONMENTAL, HEALTH, AND SAFETY	KYLE FRAKES	21222TNMCC2300E	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	BALTIMORE (CITY)	MD	212224097	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	MD		21222-4097	YES	NO	NO	NO	KYLE FRAKES	8164743400	2851							325510						39.262943	-76.536194	077410538								TNEMEC CO INC	077410538	NO	FRAKES@TNEMEC.COM	
2011	MANAGER ENVIRONMENTAL, HEALTH, AND SAFETY	KYLE FRAKES	21222TNMCC2300E	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	BALTIMORE (CITY)	MD	212224097	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	MD		21222-4097	YES	NO	NO	NO	KYLE FRAKES	8164743400	2851							325510						39.262943	-76.536194	077410538								TNEMEC CO INC	077410538	NO	FRAKES@TNEMEC.COM	
2011	MANAGER ENVIRONMENTAL, HEALTH, AND SAFETY	KYLE FRAKES	21222TNMCC2300E	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	BALTIMORE (CITY)	MD	212224097	TNEMEC CO INC	2300 EDGEWATER AVE	BALTIMORE	MD		21222-4097	YES	NO	NO	NO	KYLE FRAKES	8164743400	2851							325510						39.262943	-76.536194	077410538								TNEMEC CO INC	077410538	NO	FRAKES@TNEMEC.COM	
