REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PURCHASING MANAGER	LOUIS SZKLANECKI	60101STYDC450SL	1ST AYD CORP	1325 GATEWAY DR	ELGIN	KANE	IL	601247866	1ST AYD CORP	1325 GATEWAY DR	ELGIN	IL		60124-7866	YES	NO	NO	NO	TOM SCHREINER	8476220001	2841							325611						42.06501	-88.34328	077007649										NO	TSCHREINER@1STAYD.COM	
2011	ENVIRONMENTAL ENGINEER	ANDREW DITCH	62533FRMNN3MILE	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	2 MINE AVE	FARMERSVILLE	MONTGOMERY	IL	62533	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	PO BOX 259	FARMERSVILLE	IL		62533	YES	NO	NO	NO	TOM AUSTIN	2176983300	1222							212112						39.430833	-89.691667	929442304										NO		
2011	ENVIRONMENTAL ENGINEER	ANDREW DITCH	62533FRMNN3MILE	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	2 MINE AVE	FARMERSVILLE	MONTGOMERY	IL	62533	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	PO BOX 259	FARMERSVILLE	IL		62533	YES	NO	NO	NO	TOM AUSTIN	2176983300	1222							212112						39.430833	-89.691667	929442304										NO		
2011	ENVIRONMENTAL ENGINEER	ANDREW DITCH	62533FRMNN3MILE	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	2 MINE AVE	FARMERSVILLE	MONTGOMERY	IL	62533	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	PO BOX 259	FARMERSVILLE	IL		62533	YES	NO	NO	NO	TOM AUSTIN	2176983300	1222							212112						39.430833	-89.691667	929442304										NO		
2011	ENVIRONMENTAL ENGINEER	ANDREW DITCH	62533FRMNN3MILE	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	2 MINE AVE	FARMERSVILLE	MONTGOMERY	IL	62533	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	PO BOX 259	FARMERSVILLE	IL		62533	YES	NO	NO	NO	TOM AUSTIN	2176983300	1222							212112						39.430833	-89.691667	929442304										NO		
2011	ENVIRONMENTAL ENGINEER	ANDREW DITCH	62533FRMNN3MILE	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	2 MINE AVE	FARMERSVILLE	MONTGOMERY	IL	62533	SPRINGFIELD COAL CO LLC   CROWN 3 MINE	PO BOX 259	FARMERSVILLE	IL		62533	YES	NO	NO	NO	TOM AUSTIN	2176983300	1222							212112						39.430833	-89.691667	929442304										NO		
2011	PLANT MANAGER	KURT BOYER	6206WSTLSS2ACCE	ST LOUIS SCREW & BOLT	2000 ACCESS BLVD	MADISON	MADISON	IL	62060	ST LOUIS SCREW & BOLT	PO BOX 260	MADISON	IL		62060	YES	NO	NO	NO	KURT BOYER	3143897500								332722						38.68717	-90.172267	005946376								ST LOUIS SCREW & BOLT	005946376	NO	SLBOYER@STLOUISSCREWBOLT.COM	
2011	PLANT MANAGER	KURT BOYER	6206WSTLSS2ACCE	ST LOUIS SCREW & BOLT	2000 ACCESS BLVD	MADISON	MADISON	IL	62060	ST LOUIS SCREW & BOLT	PO BOX 260	MADISON	IL		62060	YES	NO	NO	NO	KURT BOYER	3143897500								332722						38.68717	-90.172267	005946376								ST LOUIS SCREW & BOLT	005946376	NO	SLBOYER@STLOUISSCREWBOLT.COM	
2011	PLANT MANAGER	KURT BOYER	6206WSTLSS2ACCE	ST LOUIS SCREW & BOLT	2000 ACCESS BLVD	MADISON	MADISON	IL	62060	ST LOUIS SCREW & BOLT	PO BOX 260	MADISON	IL		62060	YES	NO	NO	NO	KURT BOYER	3143897500								332722						38.68717	-90.172267	005946376								ST LOUIS SCREW & BOLT	005946376	NO	SLBOYER@STLOUISSCREWBOLT.COM	
2011	PLANT MANAGER	KURT BOYER	6206WSTLSS2ACCE	ST LOUIS SCREW & BOLT	2000 ACCESS BLVD	MADISON	MADISON	IL	62060	ST LOUIS SCREW & BOLT	PO BOX 260	MADISON	IL		62060	YES	NO	NO	NO	KURT BOYER	3143897500								332722						38.68717	-90.172267	005946376								ST LOUIS SCREW & BOLT	005946376	NO	SLBOYER@STLOUISSCREWBOLT.COM	
2011	PLANT MANAGER	KURT BOYER	6206WSTLSS2ACCE	ST LOUIS SCREW & BOLT	2000 ACCESS BLVD	MADISON	MADISON	IL	62060	ST LOUIS SCREW & BOLT	PO BOX 260	MADISON	IL		62060	YES	NO	NO	NO	KURT BOYER	3143897500								332722						38.68717	-90.172267	005946376								ST LOUIS SCREW & BOLT	005946376	NO	SLBOYER@STLOUISSCREWBOLT.COM	
2011	PRESIDENT	SUBHASH PATEL	60007STRLC825PR	STAR ELECTRONICS INC	825 PRATT BLVD	ELK GROVE VILLAGE	COOK	IL	60007	STAR ELECTRONICS INC	825 PRATT BLVD	ELK GROVE VILLAGE	IL		60007	YES	NO	NO	NO	SUBHASH PATEL	8474390605	3672							334412						41.99798	-87.97457											NO	STARELECTRONIC@SBCGLOBAL.NET	
2011	PRESIDENT	SUBHASH PATEL	60007STRLC825PR	STAR ELECTRONICS INC	825 PRATT BLVD	ELK GROVE VILLAGE	COOK	IL	60007	STAR ELECTRONICS INC	825 PRATT BLVD	ELK GROVE VILLAGE	IL		60007	YES	NO	NO	NO	SUBHASH PATEL	8474390605	3672							334412						41.99798	-87.97457											NO	STARELECTRONIC@SBCGLOBAL.NET	
2011	MAINTENENCE SUPREVISOR	MIKE KLINE	6120WSTLWR43581	STEEL WAREHOUSE OF QUAD CITIES (SPC)	4305 81ST AVE W	ROCK ISLAND	ROCK ISLAND	IL	61201	STEEL WAREHOUSE OF QUAD CITIES (SPC)	4305 81ST AVE W	ROCK ISLAND	IL		61201	YES	NO	NO	NO	VALERIAN SIMIANU	3177233839	3316							332999						41.43975	-90.62991									STEEL WAREHOUSE CO LLC	005441381	NO	VALERIAN@M3V.NET	
2011	MAINTENENCE SUPREVISOR	MIKE KLINE	6120WSTLWR43581	STEEL WAREHOUSE OF QUAD CITIES (SPC)	4305 81ST AVE W	ROCK ISLAND	ROCK ISLAND	IL	61201	STEEL WAREHOUSE OF QUAD CITIES (SPC)	4305 81ST AVE W	ROCK ISLAND	IL		61201	YES	NO	NO	NO	VALERIAN SIMIANU	3177233839	3316							332999						41.43975	-90.62991									STEEL WAREHOUSE CO LLC	005441381	NO	VALERIAN@M3V.NET	
2011	MAINTENENCE SUPREVISOR	MIKE KLINE	6120WSTLWR43581	STEEL WAREHOUSE OF QUAD CITIES (SPC)	4305 81ST AVE W	ROCK ISLAND	ROCK ISLAND	IL	61201	STEEL WAREHOUSE OF QUAD CITIES (SPC)	4305 81ST AVE W	ROCK ISLAND	IL		61201	YES	NO	NO	NO	VALERIAN SIMIANU	3177233839	3316							332999						41.43975	-90.62991									STEEL WAREHOUSE CO LLC	005441381	NO	VALERIAN@M3V.NET	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	PLANT MANAGER	KYLE MONTGOMERY	60421STPNCRURAL	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	WILL	IL	604219646	STEPAN CO MILLSDALE ROAD	22500 STEPAN DR	ELWOOD	IL		60421-9646	YES	NO	NO	NO	CHRISTINE LISAK	8157745476	2843	2821	2841	2842	2844	2865		325613	325611	325612	325620	325192	325211	41.441667	-88.15972	054351770		ILD054351770		IL0002453				STEPAN CO	005130182	NO	CLISAK@STEPAN.COM	
2011	VICE PRESIDENT - REGULATORY AFFAIRS	KATHLEEN HOFFMAN	60521GRFFT7775Q	STERIGENICS US LLC	7775 S QUINCY ST	WILLOWBROOK	DUPAGE	IL	60527	STERIGENICS US LLC	7775 S QUINCY ST	WILLOWBROOK	IL		60527	YES	NO	NO	NO	KATHLEEN HOFFMAN	6309281758	7389							561910						41.747778	-87.941389	098499569								STERIGENICS INTERNATIONAL INC	098499569	NO	KHOFFMANN@STERIGENICS.COM	
2011	VICE PRESIDENT - REGULATORY AFFAIRS	KATHLEEN HOFFMAN	60521GRFFT7775Q	STERIGENICS US LLC	7775 S QUINCY ST	WILLOWBROOK	DUPAGE	IL	60527	STERIGENICS US LLC	7775 S QUINCY ST	WILLOWBROOK	IL		60527	YES	NO	NO	NO	KATHLEEN HOFFMAN	6309281758	7389							561910						41.747778	-87.941389	098499569								STERIGENICS INTERNATIONAL INC	098499569	NO	KHOFFMANN@STERIGENICS.COM	
2011	VICE PRESIDENT - REGULATORY AFFAIRS	KATHLEEN HOFFMAN	60521GRFFT7775Q	STERIGENICS US LLC	7775 S QUINCY ST	WILLOWBROOK	DUPAGE	IL	60527	STERIGENICS US LLC	7775 S QUINCY ST	WILLOWBROOK	IL		60527	YES	NO	NO	NO	KATHLEEN HOFFMAN	6309281758	7389							561910						41.747778	-87.941389	098499569								STERIGENICS INTERNATIONAL INC	098499569	NO	KHOFFMANN@STERIGENICS.COM	
2011	PRESIDENT	MICHAEL DEGRENIER	60656STRLN4600N	STERLING PLATING INC	4629 N RONALD ST	HARWOOD HEIGHTS	COOK	IL	607064779	STERLING PLATING INC	4629 N RONALD ST	HARWOOD HEIGHTS	IL		60706-4779	YES	NO	NO	NO	MICHAEL DEGRENIER	7088676587	3471							332813						41.96571	-87.80387											NO	MHD@STERLINGPLATING.COM	
2011	PRESIDENT & GENERAL MANAGER	ANDREW MOORE	61081STRLN101AV	STERLING STEEL CO LLC	101 AVE K	STERLING	WHITESIDE	IL	610813229	STERLING STEEL CO LLC	101 AVE K	STERLING	IL		61081-3229	YES	NO	NO	NO	CARY ROBBINS	8155487000	3312							331111						41.78635	-89.71174	106740561								LEGGETT & PLATT INC	007140064	NO	CROBBINS@SSCLLC.COM	
2011	PRESIDENT & GENERAL MANAGER	ANDREW MOORE	61081STRLN101AV	STERLING STEEL CO LLC	101 AVE K	STERLING	WHITESIDE	IL	610813229	STERLING STEEL CO LLC	101 AVE K	STERLING	IL		61081-3229	YES	NO	NO	NO	CARY ROBBINS	8155487000	3312							331111						41.78635	-89.71174	106740561								LEGGETT & PLATT INC	007140064	NO	CROBBINS@SSCLLC.COM	
2011	PRESIDENT & GENERAL MANAGER	ANDREW MOORE	61081STRLN101AV	STERLING STEEL CO LLC	101 AVE K	STERLING	WHITESIDE	IL	610813229	STERLING STEEL CO LLC	101 AVE K	STERLING	IL		61081-3229	YES	NO	NO	NO	CARY ROBBINS	8155487000	3312							331111						41.78635	-89.71174	106740561								LEGGETT & PLATT INC	007140064	NO	CROBBINS@SSCLLC.COM	
2011	PRESIDENT & GENERAL MANAGER	ANDREW MOORE	61081STRLN101AV	STERLING STEEL CO LLC	101 AVE K	STERLING	WHITESIDE	IL	610813229	STERLING STEEL CO LLC	101 AVE K	STERLING	IL		61081-3229	YES	NO	NO	NO	CARY ROBBINS	8155487000	3312							331111						41.78635	-89.71174	106740561								LEGGETT & PLATT INC	007140064	NO	CROBBINS@SSCLLC.COM	
2011	PRESIDENT & GENERAL MANAGER	ANDREW MOORE	61081STRLN101AV	STERLING STEEL CO LLC	101 AVE K	STERLING	WHITESIDE	IL	610813229	STERLING STEEL CO LLC	101 AVE K	STERLING	IL		61081-3229	YES	NO	NO	NO	CARY ROBBINS	8155487000	3312							331111						41.78635	-89.71174	106740561								LEGGETT & PLATT INC	007140064	NO	CROBBINS@SSCLLC.COM	
2011	VICE PRESIDENT	CHARLES LOEHR	61085KRFTN300WR	STOCKTON CHEESE INC	300 W RAILROAD AVE	STOCKTON	JO DAVIESS	IL	61085	STOCKTON CHEESE INC	300 W RAILROAD AVE	STOCKTON	IL		61085	YES	NO	NO	NO	CHARLES LOEHR	8159473361	2022	2023						311513	311514					42.50334	-90.09875	005481759								BREWSTER CHEESE INC		NO	CLOEHR@BREWSTERCHEESE.COM	
2011	VICE PRESIDENT	CHARLES LOEHR	61085KRFTN300WR	STOCKTON CHEESE INC	300 W RAILROAD AVE	STOCKTON	JO DAVIESS	IL	61085	STOCKTON CHEESE INC	300 W RAILROAD AVE	STOCKTON	IL		61085	YES	NO	NO	NO	CHARLES LOEHR	8159473361	2022	2023						311513	311514					42.50334	-90.09875	005481759								BREWSTER CHEESE INC		NO	CLOEHR@BREWSTERCHEESE.COM	
2011	VICE PRESIDENT	CHRIS WALKER	61364STRTR175NS	STREATOR DEPENDABLE	1705 N SHABBONA ST	STREATOR	LA SALLE	IL	61364	STREATOR DEPENDABLE	1705 N SHABBONA ST	STREATOR	IL		61364	YES	NO	NO	NO	UNITED STATES COMPLIANCE CORPORATION	9522523000	3499							332999						41.139305	-88.826087	005171699								PMW HOLDING INC		NO	EPCRA@USCOMPLIANCE.COM	
2011	VICE PRESIDENT	CHRIS WALKER	61364STRTR175NS	STREATOR DEPENDABLE	1705 N SHABBONA ST	STREATOR	LA SALLE	IL	61364	STREATOR DEPENDABLE	1705 N SHABBONA ST	STREATOR	IL		61364	YES	NO	NO	NO	UNITED STATES COMPLIANCE CORPORATION	9522523000	3499							332999						41.139305	-88.826087	005171699								PMW HOLDING INC		NO	EPCRA@USCOMPLIANCE.COM	
2011	VICE PRESIDENT	CHRIS WALKER	61364STRTR175NS	STREATOR DEPENDABLE	1705 N SHABBONA ST	STREATOR	LA SALLE	IL	61364	STREATOR DEPENDABLE	1705 N SHABBONA ST	STREATOR	IL		61364	YES	NO	NO	NO	UNITED STATES COMPLIANCE CORPORATION	9522523000	3499							332999						41.139305	-88.826087	005171699								PMW HOLDING INC		NO	EPCRA@USCOMPLIANCE.COM	
2011	VP OPERATIONS	DENNIS GACKOWSKI	60031SBTRN94LAK	SUBTRONICS ASSEMBLY CORP	940 LAKESIDE DR	GURNEE	LAKE	IL	60031	SUBTRONICS ASSEMBLY CORP	940 LAKESIDE DR	GURNEE	IL		60031	YES	NO	NO	NO	DENNIS GACKOWSKI	8478556900	3672							334418						42.37248	-87.95183									KENALL MANUFACTURING CO		NO	DGACKOWSKI@SUBTRONICS.COM	
2011	DIRECTOR OF ADMINISTRATION	MITCHELL THOMPSON	60123SBRBN340RE	SUBURBAN PLASTICS CO	340 RENNER DR	ELGIN	KANE	IL	601236999	SUBURBAN PLASTICS CO	340 RENNER DR	ELGIN	IL		60123-6999	YES	NO	NO	NO	UNITED STATES COMPLIANCE CORPORATION	9522523000	3089							326199						42.024232	-88.324686	005452958										NO	EPCRA@USCOMPLIANCE.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER		60164GNRLP135WL	SUN CHEMICAL CORP	135 W LAKE ST	NORTHLAKE	COOK	IL	60164	SUN CHEMICAL CORP	135 W LAKE ST	NORTHLAKE	IL		60164	YES	NO	NO	NO	CHRIS STENGER	8438206817	2893							325910						41.903971	-87.910398									SUN CHEMICAL CORP	144638558	NO	CHRIS.STENGER@SUNCHEMICAL.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER		60907GNRLP3200F	SUN CHEMICAL CORP	3200 FESTIVAL DR	KANKAKEE	KANKAKEE	IL	60901	SUN CHEMICAL CORP	3200 FESTIVAL DR	KANKAKEE	IL		60901	YES	NO	NO	NO	CHRIS STENGER	8438206817	2893							325910						41.07929	-87.87644									SUN CHEMICAL CORP	144638558	NO	CHRIS.STENGER@SUNCHEMICAL.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER		60164GNRLP135WL	SUN CHEMICAL CORP	135 W LAKE ST	NORTHLAKE	COOK	IL	60164	SUN CHEMICAL CORP	135 W LAKE ST	NORTHLAKE	IL		60164	YES	NO	NO	NO	CHRIS STENGER	8438206817	2893							325910						41.903971	-87.910398									SUN CHEMICAL CORP	144638558	NO	CHRIS.STENGER@SUNCHEMICAL.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER		60907GNRLP3200F	SUN CHEMICAL CORP	3200 FESTIVAL DR	KANKAKEE	KANKAKEE	IL	60901	SUN CHEMICAL CORP	3200 FESTIVAL DR	KANKAKEE	IL		60901	YES	NO	NO	NO	CHRIS STENGER	8438206817	2893							325910						41.07929	-87.87644									SUN CHEMICAL CORP	144638558	NO	CHRIS.STENGER@SUNCHEMICAL.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER		60164GNRLP135WL	SUN CHEMICAL CORP	135 W LAKE ST	NORTHLAKE	COOK	IL	60164	SUN CHEMICAL CORP	135 W LAKE ST	NORTHLAKE	IL		60164	YES	NO	NO	NO	CHRIS STENGER	8438206817	2893							325910						41.903971	-87.910398									SUN CHEMICAL CORP	144638558	NO	CHRIS.STENGER@SUNCHEMICAL.COM	
2011	CORPORATE ENVIRONMENTAL MANAGER		60907GNRLP3200F	SUN CHEMICAL CORP	3200 FESTIVAL DR	KANKAKEE	KANKAKEE	IL	60901	SUN CHEMICAL CORP	3200 FESTIVAL DR	KANKAKEE	IL		60901	YES	NO	NO	NO	CHRIS STENGER	8438206817	2893							325910						41.07929	-87.87644									SUN CHEMICAL CORP	144638558	NO	CHRIS.STENGER@SUNCHEMICAL.COM	
