REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	GEOFFREY STIDHAM	19014CSTMC50MIL	3M ASTON	50 MILTON DR	CHESTER TOWNSHIP	DELAWARE	PA	19013	3M ASTON	50 MILTON DR	ASTON	PA		19014	YES	NO	NO	NO	GEOFFERY STIDHAM	6104977002	2821							325211						39.855827	-75.411858	022473735								3M CO	006173082	NO	GLSTIDHAM@MMM.COM	
2011	PLANT MANAGER	TED CHRISTIANSEN	17257SCHRB208ED	SCHREIBER FOODS INC	208 E DYKEMAN RD	SHIPPENSBURG	CUMBERLAND	PA	172578700	SCHREIBER FOODS INC	208 E DYKEMAN RD	SHIPPENSBURG	PA		17257-8700	YES	NO	NO	NO	ROB BYRNE	9204556481	2022							311513						40.045914	-77.510233	002812865								SCHREIBER FOODS INC	002812865	NO	ROB.BYRNE@SCHREIBERFOODS.COM	
2011	PRESIDENT	WALTER A. SCHROTH	15701SCHRTPOBOX	SCHROTH INDUSTRIES INC	145 MARTIN RD	INDIANA	INDIANA	PA	15701	SCHROTH INDUSTRIES INC	PO BOX 699	INDIANA	PA		15701	NO	NO	NO	NO	WALTER A. SCHROTH	7244655701	2491							321114						40.636984	-79.155262											NO	NA	
2011	PRESIDENT	NEVIN SCHOLL	18960SCHLMCARIL	SCHULMERICH CARILLONS INC	CARILLON HILL	SELLERSVILLE	BUCKS	PA	18960	SCHULMERICH CARILLONS INC	PO BOX 903	SELLERSVILLE	PA		18960	YES	NO	NO	NO	NEVIN H. SCHOLL	2152572771	3931							339992						40.35004	-75.30381	061839791										NO		
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	PROJECTS GENERAL MANAGER	PETER RIGNEY	16374SCRBGRR1LI	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	VENANGO	PA	16374	SCRUBGRASS GENERATING PLANT	2151 LISBON RD	KENNERDELL	PA		16374	YES	NO	NO	NO	TODD LACROSS	8143856661	4911							221112						41.268073	-79.810677									CALYPSO ENERGY HOLDINGS LLC		NO	TODD.LACROSS@SCRUBGRASS.COM	
2011	E H & S ENGINEER	GARY ZACK	18707SLYCM25ELM	SEALY COMPONENTS GROUP	25 ELMWOOD RD	MOUNTAIN TOP	LUZERNE	PA	18707	SEALY COMPONENTS GROUP	25 ELMWOOD RD	MOUNTAIN TOP	PA		18707	YES	NO	NO	NO	DAN HIGE	5707157200								326299						41.141809	-75.896281	121792154								OHIO MATTRESS CO	121792154	NO	DHIGE@SEALY.COM	
2011	E H & S ENGINEER	GARY ZACK	18707SLYCM25ELM	SEALY COMPONENTS GROUP	25 ELMWOOD RD	MOUNTAIN TOP	LUZERNE	PA	18707	SEALY COMPONENTS GROUP	25 ELMWOOD RD	MOUNTAIN TOP	PA		18707	YES	NO	NO	NO	DAN HIGE	5707157200								326299						41.141809	-75.896281	121792154								OHIO MATTRESS CO	121792154	NO	DHIGE@SEALY.COM	
2011	DIRECTOR GAS OPERATIONS	ROBERT MINSTER	15801RCKWL805LI	SENSUS USA INC	805 LIBERTY BLVD	DU BOIS	CLEARFIELD	PA	15801	SENSUS USA INC	805 LIBERTY BLVD	DU BOIS	PA		15801	YES	NO	NO	NO	MARIE FYE	8143758250	3824							334514						41.126293	-78.755575	605823194								SENSUS USA INC		NO	MARIE.FYE@SENSUS.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	VP GENON MID ATLANTIC AND NE GAS PLANT OPS	MATTHEW PISTNER	15944SWRDS595PL	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	INDIANA	PA	15944	SEWARD POWER PLANT	595 PLANT RD	NEW FLORENCE	PA		15944	YES	NO	NO	NO	STEVE YUHAS	8144467119	4911							221112						40.399911	-79.037225									GENON ENERGY INC	082679788	NO	STEVEN.YUHAS@GENON.COM	
2011	OPERATIONS MANAGER	THOMAS DETSCH	15857SGLCR900TH	SGL CARBON LLC	900 THERESIA ST	SAINT MARYS	ELK	PA	15857	SGL CARBON LLC	900 THERESIA ST	SAINT MARYS	PA		15857	YES	NO	NO	NO	KATHY NERO	8147812708	3624							335991						41.43269	-78.5435	001467976								SGL CARBON GROUP		NO	KATHY.NERO@SGLCARBON.COM	
2011	OPERATIONS MANAGER	THOMAS DETSCH	15857SGLCR900TH	SGL CARBON LLC	900 THERESIA ST	SAINT MARYS	ELK	PA	15857	SGL CARBON LLC	900 THERESIA ST	SAINT MARYS	PA		15857	YES	NO	NO	NO	KATHY NERO	8147812708	3624							335991						41.43269	-78.5435	001467976								SGL CARBON GROUP		NO	KATHY.NERO@SGLCARBON.COM	
2011	OPERATIONS MANAGER	THOMAS DETSCH	15857SGLCR900TH	SGL CARBON LLC	900 THERESIA ST	SAINT MARYS	ELK	PA	15857	SGL CARBON LLC	900 THERESIA ST	SAINT MARYS	PA		15857	YES	NO	NO	NO	KATHY NERO	8147812708	3624							335991						41.43269	-78.5435	001467976								SGL CARBON GROUP		NO	KATHY.NERO@SGLCARBON.COM	
2011	MANAGER	CHARLES HEYDT	17961SHLMT1486A	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	SCHUYLKILL	PA	17961	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	PA		17961	YES	NO	NO	NO	BRADLEY A. BARR	5703661414	3496							331221						40.63577	-76.05881	068053966										NO		
2011	MANAGER	CHARLES HEYDT	17961SHLMT1486A	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	SCHUYLKILL	PA	17961	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	PA		17961	YES	NO	NO	NO	BRADLEY A. BARR	5703661414	3496							331221						40.63577	-76.05881	068053966										NO		
2011	MANAGER	CHARLES HEYDT	17961SHLMT1486A	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	SCHUYLKILL	PA	17961	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	PA		17961	YES	NO	NO	NO	BRADLEY A. BARR	5703661414	3496							331221						40.63577	-76.05881	068053966										NO		
2011	MANAGER	CHARLES HEYDT	17961SHLMT1486A	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	SCHUYLKILL	PA	17961	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	PA		17961	YES	NO	NO	NO	BRADLEY A. BARR	5703661414	3496							331221						40.63577	-76.05881	068053966										NO		
2011	MANAGER	CHARLES HEYDT	17961SHLMT1486A	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	SCHUYLKILL	PA	17961	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	PA		17961	YES	NO	NO	NO	BRADLEY A. BARR	5703661414	3496							331221						40.63577	-76.05881	068053966										NO		
2011	MANAGER	CHARLES HEYDT	17961SHLMT1486A	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	SCHUYLKILL	PA	17961	SHALMET CORP	116 PINEDALE IND RD	ORWIGSBURG	PA		17961	YES	NO	NO	NO	BRADLEY A. BARR	5703661414	3496							331221						40.63577	-76.05881	068053966										NO		
2011	DIRECTOR ENVIRONMENTAL CONTROL	RICHARD HERMAN	16146SHRNC277SH	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	MERCER	PA	16146	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	PA		16146	YES	NO	NO	NO	RICHARD HERMAN	7249836464								332812						41.23672	-80.50379	805160632								DUFERCO US INVESTMENTS	120448449	NO	RHERMAN@US.NLMK.COM	
2011	DIRECTOR ENVIRONMENTAL CONTROL	RICHARD HERMAN	16146SHRNC277SH	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	MERCER	PA	16146	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	PA		16146	YES	NO	NO	NO	RICHARD HERMAN	7249836464								332812						41.23672	-80.50379	805160632								DUFERCO US INVESTMENTS	120448449	NO	RHERMAN@US.NLMK.COM	
2011	DIRECTOR ENVIRONMENTAL CONTROL	RICHARD HERMAN	16146SHRNC277SH	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	MERCER	PA	16146	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	PA		16146	YES	NO	NO	NO	RICHARD HERMAN	7249836464								332812						41.23672	-80.50379	805160632								DUFERCO US INVESTMENTS	120448449	NO	RHERMAN@US.NLMK.COM	
2011	DIRECTOR ENVIRONMENTAL CONTROL	RICHARD HERMAN	16146SHRNC277SH	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	MERCER	PA	16146	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	PA		16146	YES	NO	NO	NO	RICHARD HERMAN	7249836464								332812						41.23672	-80.50379	805160632								DUFERCO US INVESTMENTS	120448449	NO	RHERMAN@US.NLMK.COM	
2011	DIRECTOR ENVIRONMENTAL CONTROL	RICHARD HERMAN	16146SHRNC277SH	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	MERCER	PA	16146	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	PA		16146	YES	NO	NO	NO	RICHARD HERMAN	7249836464								332812						41.23672	-80.50379	805160632								DUFERCO US INVESTMENTS	120448449	NO	RHERMAN@US.NLMK.COM	
2011	DIRECTOR ENVIRONMENTAL CONTROL	RICHARD HERMAN	16146SHRNC277SH	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	MERCER	PA	16146	SHARON COATING LLC	277 SHARPSVILLE AVE	SHARON	PA		16146	YES	NO	NO	NO	RICHARD HERMAN	7249836464								332812						41.23672	-80.50379	805160632								DUFERCO US INVESTMENTS	120448449	NO	RHERMAN@US.NLMK.COM	
2011	ENVIRONMENTAL MANAGER	TOM SMITH	17318CHSDSCONNE	SHARRETTS PLATING CO INC	3315 CONNELLY RD	EMIGSVILLE	YORK	PA	17318	SHARRETTS PLATING CO INC	PO BOX 157	EMIGSVILLE	PA		17318	YES	NO	NO	NO	THOMAS P. SHARRETTS	7177676702	3471							332813						40.02	-76.721944	069799419										NO	SPC@SHARRETTSPLATING.COM	
2011	ENVIRONMENTAL MANAGER	TOM SMITH	17318CHSDSCONNE	SHARRETTS PLATING CO INC	3315 CONNELLY RD	EMIGSVILLE	YORK	PA	17318	SHARRETTS PLATING CO INC	PO BOX 157	EMIGSVILLE	PA		17318	YES	NO	NO	NO	THOMAS P. SHARRETTS	7177676702	3471							332813						40.02	-76.721944	069799419										NO	SPC@SHARRETTSPLATING.COM	
2011	ENVIRONMENTAL MANAGER	TOM SMITH	17318CHSDSCONNE	SHARRETTS PLATING CO INC	3315 CONNELLY RD	EMIGSVILLE	YORK	PA	17318	SHARRETTS PLATING CO INC	PO BOX 157	EMIGSVILLE	PA		17318	YES	NO	NO	NO	THOMAS P. SHARRETTS	7177676702	3471							332813						40.02	-76.721944	069799419										NO	SPC@SHARRETTSPLATING.COM	
2011	V.P. OPERATIONS	LEO RAJTER	16873SHWVLRTE97	SHAWVILLE STATION	250 POWER PLANT DR	SHAWVILLE	CLEARFIELD	PA	16873	SHAWVILLE STATION	PO BOX F	SHAWVILLE	PA		16873	YES	NO	NO	NO	SCOTT PALIAN	8147684252	4911							221112						41.057778	-78.370833	790875629								GENON ENERGY INC	082679788	NO	SCOTT.PALIAN@GENON.COM	
2011	V.P. OPERATIONS	LEO RAJTER	16873SHWVLRTE97	SHAWVILLE STATION	250 POWER PLANT DR	SHAWVILLE	CLEARFIELD	PA	16873	SHAWVILLE STATION	PO BOX F	SHAWVILLE	PA		16873	YES	NO	NO	NO	SCOTT PALIAN	8147684252	4911							221112						41.057778	-78.370833	790875629								GENON ENERGY INC	082679788	NO	SCOTT.PALIAN@GENON.COM	
