REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	MANAGER	LOREN MCCONNELL	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	LOREN MCCONNELL	2067620330	3479							332812						47.51723	-122.32872	009286881		WAD009286881		SO3000154						NO	LOREN@ACEGALV.COM	
2011	PLANT MANAGER	PHILLIP SASSER	98223BLSCP18526	BLUESCOPE BUILDINGS NORTH AMERICA INC	18520 67TH AVE NE	ARLINGTON	SNOHOMISH	WA	98223	BLUESCOPE BUILDINGS NORTH AMERICA INC	18520 67TH AVE NE	ARLINGTON	WA		98223	YES	NO	NO	NO	PHILLIP SASSER	3604358871								332311						48.164146	-122.14056	118954684								BLUESCOPE STEEL NORTH AMERICA INC	830770587	NO	PHILLIP.SASSER@BLUESCOPEBUILDINGSNA.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98055THBNG8THAN	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	737 LOGAN AVE N	RENTON	KING	WA	98055	BOEING COMMERCIAL AIRPLANE GROUP - RENTON	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	YES	NO	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.4921	-122.20557	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108THBNG7500E	BOEING COMMERCIAL AIRPLANE GROUP NORTH BOEING FIELD (PART)	7500 E MARGINAL WAY S	SEATTLE	KING	WA	981083546	BOEING COMMERCIAL AIRPLANE GROUP  NORTH BOEING FIELD	PO BOX 3707 MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.535356	-122.315017	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108THBNG7500E	BOEING COMMERCIAL AIRPLANE GROUP NORTH BOEING FIELD (PART)	7500 E MARGINAL WAY S	SEATTLE	KING	WA	981083546	BOEING COMMERCIAL AIRPLANE GROUP  NORTH BOEING FIELD	PO BOX 3707 MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.535356	-122.315017	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108THBNG7500E	BOEING COMMERCIAL AIRPLANE GROUP NORTH BOEING FIELD (PART)	7500 E MARGINAL WAY S	SEATTLE	KING	WA	981083546	BOEING COMMERCIAL AIRPLANE GROUP  NORTH BOEING FIELD	PO BOX 3707 MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.535356	-122.315017	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108THBNG7500E	BOEING COMMERCIAL AIRPLANE GROUP NORTH BOEING FIELD (PART)	7500 E MARGINAL WAY S	SEATTLE	KING	WA	981083546	BOEING COMMERCIAL AIRPLANE GROUP  NORTH BOEING FIELD	PO BOX 3707 MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3721							336411						47.535356	-122.315017	009262171								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108BNGRS7755E	BOEING COMMERCIAL AIRPLANE GROUP PLANT 2 (PART)	7755 E MARGINAL WAY S	SEATTLE	KING	WA	981084002	BOEING COMMERCIAL AIRPLANE GROUP PLANT 2 (PART)	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3728							336411						47.53212	-122.30951	009256819								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108BNGRS7755E	BOEING COMMERCIAL AIRPLANE GROUP PLANT 2 (PART)	7755 E MARGINAL WAY S	SEATTLE	KING	WA	981084002	BOEING COMMERCIAL AIRPLANE GROUP PLANT 2 (PART)	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3728							336411						47.53212	-122.30951	009256819								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MICHAEL VERHAAR	98108BNGRS7755E	BOEING COMMERCIAL AIRPLANE GROUP PLANT 2 (PART)	7755 E MARGINAL WAY S	SEATTLE	KING	WA	981084002	BOEING COMMERCIAL AIRPLANE GROUP PLANT 2 (PART)	PO BOX 3707, MC 67-74	SEATTLE	WA		981242207	NO	YES	NO	NO	MICHAEL L. VERHAAR	4259651567	3728							336411						47.53212	-122.30951	009256819								THE BOEING CO	009256819	NO	MICHAEL.L.VERHAAR@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SITE EHS LEADER	EDWARD CIEREBIEJ	98002BNGCM70015	BOEING COMMERCIAL AIRPLANES - AUBURN	700 15TH ST SW	AUBURN	KING	WA	980026558	BOEING COMMERCIAL AIRPLANES - AUBURN	PO BOX 3707, M/C 5A-45	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336413						47.29575	-122.23904	613380492	041337130							THE BOEING CO	009256819	NO	ROBIN.M.MCBRIDE@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	SENIOR ENVIRONMENTAL AFFAIRS MANAGER	FRANK MIGAIOLO	98203BNGCM3003W	BOEING COMMERCIAL AIRPLANES - EVERETT	3003 W CASINO RD	EVERETT	SNOHOMISH	WA	98204	BOEING COMMERCIAL AIRPLANES - EVERETT	PO BOX 3707, MC OP-88	SEATTLE	WA		981242207	YES	NO	NO	NO	ELIZABETH FISCHTZIUR	4252663371	3721							336411						47.920115	-122.270843	041585464								THE BOEING CO	009256819	NO	ELIZABETH.A.FISCHTZIUR@BOEING.COM	
2011	ENVIRONMENT, HEALTH & SAFETY MANAGER	LESLIE PIERSON	98373BCGFB18001	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	PO BOX 3707, M/S 50-50	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336411						47.09331	-122.35673	041337130								THE BOEING CO	009256819	NO		
2011	ENVIRONMENT, HEALTH & SAFETY MANAGER	LESLIE PIERSON	98373BCGFB18001	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	PO BOX 3707, M/S 50-50	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336411						47.09331	-122.35673	041337130								THE BOEING CO	009256819	NO		
2011	ENVIRONMENT, HEALTH & SAFETY MANAGER	LESLIE PIERSON	98373BCGFB18001	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	PO BOX 3707, M/S 50-50	SEATTLE	WA		981242207	YES	NO	NO	NO	R. M. MCBRIDE	4258644458	3728							336411						47.09331	-122.35673	041337130								THE BOEING CO	009256819	NO		
2011	PRODUCTION MANAGER	TROY LITTLE	99141BSKTT610W3	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS LUMBER	610 W 3RD ST	KETTLE FALLS	STEVENS	WA	99141	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS LUMBER	610 W 3RD ST	KETTLE FALLS	WA		99141	YES	NO	NO	NO	BART BARLOW	5419622057	2421							321113						48.799444	-118.060833	148069854								BOISE CASCADE LLC	170009265	NO	BARTBARLOW@BC.COM	
2011	PRODUCTION MANAGER	TROY LITTLE	99141BSCSCS110B	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS PLYWOOD	1274 S BOISE RD	KETTLE FALLS	STEVENS	WA	991419792	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS PLYWOOD	1274 S BOISE RD	KETTLE FALLS	WA		99141-9792	YES	NO	NO	NO	BART BARLOW	5419622057	2436							321212						48.6133	-118.11547	170009265	148069854							BOISE CASCADE LLC	170009265	NO	BARTBARLOW@BC.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
2011	MILL MANAGER	PATRICK MOORE	99363BSCSCPOBOX	BOISE WHITE PAPER LLC	31831 W HWY 12	WALLULA	WALLA WALLA	WA	99363	BOISE WHITE PAPER LLC	PO BOX 500	WALLULA	WA		99363	NO	YES	NO	NO	DON BUTKUS	5095453781	2611	2621	2631					322110	322130	322121				46.102781	-118.913	023873644	170009265	WAD009052432		WA0003697				BOISE INC	806689548	NO	DONBUTKUS@BOISEPAPER.COM	
