REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	REGULATORY COMPLIANCE MANAGER	THOMAS LOUISELL	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2011	PRESIDENT	ANDREW POYNTER	97402SCNTF175SD	SCIENTIFIC DEVELOPMENTS INC	175 S DANEBO	EUGENE	LANE	OR	97402	SCIENTIFIC DEVELOPMENTS INC	PO BOX 2522	EUGENE	OR		97402	YES	NO	NO	NO	KEITH DAHLE	5416869844	3069							326299						44.05629	-123.17824	071798417								SCIENTIFIC DEVELOPMENTS INC		NO	KEITHD@SDIRUBBER.COM	
2011	PRESIDENT	ANDREW POYNTER	97402SCNTF175SD	SCIENTIFIC DEVELOPMENTS INC	175 S DANEBO	EUGENE	LANE	OR	97402	SCIENTIFIC DEVELOPMENTS INC	PO BOX 2522	EUGENE	OR		97402	YES	NO	NO	NO	KEITH DAHLE	5416869844	3069							326299						44.05629	-123.17824	071798417								SCIENTIFIC DEVELOPMENTS INC		NO	KEITHD@SDIRUBBER.COM	
2011	EHS COORDINATOR	JUDY TURNER	97321SLMTN33992	SELMET INC	33992 SEVEN MILE LN SE.	ALBANY	LINN	OR	973227240	SELMET INC	PO BOX 689	ALBANY	OR		973210231	YES	NO	NO	NO	GREG SLADCIK	5419267731	3369							331528						44.570208	-123.04914	077966869										NO	GREGS@SELMETINC.COM	
2011	EHS COORDINATOR	JUDY TURNER	97321SLMTN33992	SELMET INC	33992 SEVEN MILE LN SE.	ALBANY	LINN	OR	973227240	SELMET INC	PO BOX 689	ALBANY	OR		973210231	YES	NO	NO	NO	GREG SLADCIK	5419267731	3369							331528						44.570208	-123.04914	077966869										NO	GREGS@SELMETINC.COM	
2011	V.P.	CHRISTOPHER SHAW	97009SHWSF19402	SHAW'S FIBERGLASS & PLASTICS INC	19402 SE FOSTER RD	DAMASCUS	CLACKAMAS	OR	97089	SHAW'S FIBERGLASS & PLASTICS INC	19402 SE FOSTER RD	DAMASCUS	OR		97089	YES	NO	NO	NO	CHRISOPHER SHAW	5036587429	3089							326199						45.4424	-122.4746	876547332										NO	CHRIS@SHAWSFIBERGLASS.COM	
2011	PRESIDENT	DAN SHELDON	97113SHLDN300N2	SHELDON MANUFACTURING INC	300 N 26TH AVE	CORNELIUS	WASHINGTON	OR	97113	SHELDON MANUFACTURING INC	300 N 26TH AVE	CORNELIUS	OR		97113	YES	NO	NO	NO	DOUGLAS KEN BOLES	5036403000	3821							332322						45.52277	-123.0398	052225596										NO	DOUGB@SHELLAB.COM	
2011	PRESIDENT	DAN SHELDON	97113SHLDN300N2	SHELDON MANUFACTURING INC	300 N 26TH AVE	CORNELIUS	WASHINGTON	OR	97113	SHELDON MANUFACTURING INC	300 N 26TH AVE	CORNELIUS	OR		97113	YES	NO	NO	NO	DOUGLAS KEN BOLES	5036403000	3821							332322						45.52277	-123.0398	052225596										NO	DOUGB@SHELLAB.COM	
2011	PRESIDENT	DAN SHELDON	97113SHLDN300N2	SHELDON MANUFACTURING INC	300 N 26TH AVE	CORNELIUS	WASHINGTON	OR	97113	SHELDON MANUFACTURING INC	300 N 26TH AVE	CORNELIUS	OR		97113	YES	NO	NO	NO	DOUGLAS KEN BOLES	5036403000	3821							332322						45.52277	-123.0398	052225596										NO	DOUGB@SHELLAB.COM	
2011	GENERAL MANAGER	BILL WEBER	97501MDTCR2685N	SIERRAPINE LTD MEDITE DIV	2685 N PACIFIC HWY	MEDFORD	JACKSON	OR	97501	SIERRAPINE LTD MEDITE DIV	PO BOX 4040	MEDFORD	OR		97501	YES	NO	NO	NO	DAVID LYNCH	5417732522	2493							321219						42.34919	-122.89116	173798307								SIERRAPINE	173798307	NO		
2011	GENERAL MANAGER	BILL WEBER	97501MDTCR2685N	SIERRAPINE LTD MEDITE DIV	2685 N PACIFIC HWY	MEDFORD	JACKSON	OR	97501	SIERRAPINE LTD MEDITE DIV	PO BOX 4040	MEDFORD	OR		97501	YES	NO	NO	NO	DAVID LYNCH	5417732522	2493							321219						42.34919	-122.89116	173798307								SIERRAPINE	173798307	NO		
2011	ENVIRONMENTAL AFFAIRS MANAGER	MYRON BURR	97210WCKRS7200N	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	972103676	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	OR		97210-3676	YES	NO	NO	NO	TOM FAHEY	5032197901	3674							334413						45.576667	-122.752778	096253737										NO	TOM.FAHEY@SILTRONIC.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MYRON BURR	97210WCKRS7200N	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	972103676	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	OR		97210-3676	YES	NO	NO	NO	TOM FAHEY	5032197901	3674							334413						45.576667	-122.752778	096253737										NO	TOM.FAHEY@SILTRONIC.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MYRON BURR	97210WCKRS7200N	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	972103676	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	OR		97210-3676	YES	NO	NO	NO	TOM FAHEY	5032197901	3674							334413						45.576667	-122.752778	096253737										NO	TOM.FAHEY@SILTRONIC.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	MYRON BURR	97210WCKRS7200N	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	972103676	SILTRONIC CORP	7200 NW FRONT AVE	PORTLAND	OR		97210-3676	YES	NO	NO	NO	TOM FAHEY	5032197901	3674							334413						45.576667	-122.752778	096253737										NO	TOM.FAHEY@SILTRONIC.COM	
2011	OPERATION MANAGER	VERNON HAWKS	97886SMTHFDEPOT	SMITH FROZEN FOODS INC	101 DEPOT ST	WESTON	UMATILLA	OR	97886	SMITH FROZEN FOODS INC	101 DEPOT ST	WESTON	OR		97886	YES	NO	NO	NO	VERNON HAWKS	5415663515	2037	2038						311411						45.821111	-118.4275	057070674								SMITH FROZEN FOODS INC	057070674	NO	VERNON_HAWKS@SMITHFROZENFOODS.COM	
2011	OPERATION MANAGER	VERNON HAWKS	97886SMTHFDEPOT	SMITH FROZEN FOODS INC	101 DEPOT ST	WESTON	UMATILLA	OR	97886	SMITH FROZEN FOODS INC	101 DEPOT ST	WESTON	OR		97886	YES	NO	NO	NO	VERNON HAWKS	5415663515	2037	2038						311411						45.821111	-118.4275	057070674								SMITH FROZEN FOODS INC	057070674	NO	VERNON_HAWKS@SMITHFROZENFOODS.COM	
2011	VP OF OPERATIONS	GORDON BRINSER	97124KMTSS25300	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	WASHINGTON	OR	97124	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	OR		97124	YES	NO	NO	NO	GORDON BRINSER	5038443493	3674							334413						45.55103	-122.93944	830675323								SOLARWORLD AG	316154215	NO	GORDON.BRINSER@SOLARWORLDUSA.COM	
2011	VP OF OPERATIONS	GORDON BRINSER	97124KMTSS25300	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	WASHINGTON	OR	97124	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	OR		97124	YES	NO	NO	NO	GORDON BRINSER	5038443493	3674							334413						45.55103	-122.93944	830675323								SOLARWORLD AG	316154215	NO	GORDON.BRINSER@SOLARWORLDUSA.COM	
2011	VP OF OPERATIONS	GORDON BRINSER	97124KMTSS25300	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	WASHINGTON	OR	97124	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	OR		97124	YES	NO	NO	NO	GORDON BRINSER	5038443493	3674							334413						45.55103	-122.93944	830675323								SOLARWORLD AG	316154215	NO	GORDON.BRINSER@SOLARWORLDUSA.COM	
2011	VP OF OPERATIONS	GORDON BRINSER	97124KMTSS25300	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	WASHINGTON	OR	97124	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	OR		97124	YES	NO	NO	NO	GORDON BRINSER	5038443493	3674							334413						45.55103	-122.93944	830675323								SOLARWORLD AG	316154215	NO	GORDON.BRINSER@SOLARWORLDUSA.COM	
2011	VP OF OPERATIONS	GORDON BRINSER	97124KMTSS25300	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	WASHINGTON	OR	97124	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	OR		97124	YES	NO	NO	NO	GORDON BRINSER	5038443493	3674							334413						45.55103	-122.93944	830675323								SOLARWORLD AG	316154215	NO	GORDON.BRINSER@SOLARWORLDUSA.COM	
2011	VP OF OPERATIONS	GORDON BRINSER	97124KMTSS25300	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	WASHINGTON	OR	97124	SOLARWORLD INDUSTRIES AMERICA INC	25300 NW EVERGREEN RD	HILLSBORO	OR		97124	YES	NO	NO	NO	GORDON BRINSER	5038443493	3674							334413						45.55103	-122.93944	830675323								SOLARWORLD AG	316154215	NO	GORDON.BRINSER@SOLARWORLDUSA.COM	
2011	ASSISTANT SECRETARY, JF CONSTRUCTION, INC.		9750WSTHRN696BL	SOUTHERN OREGON READY MIX	6960 BLACKWELL RD	CENTRAL POINT	JACKSON	OR	97502	SOUTHERN OREGON READY MIX	17400 CLEAR CREEK RD	REDDING	CA		96001	YES	NO	NO	NO	JUAN BERNARDINO	5302464292								324121						42.41503	-122.94991									JF SHEA CONSTRUCTION INC	796888527	NO	JUAN.BERNARDINO@JFSHEA.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	MANAGER OF ENGINEERING	SEAN CHASE	97132SMRFTWYNOO	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	YAMHILL	OR	971323380	SP NEWSPRINT CO LLC	1301 WYNOOSKI ST	NEWBERG	OR		97132-3380	YES	NO	NO	NO	SEAN CHASE	5035376380	2621							322122						45.288892	-122.956659	085418663										NO	SEAN.CHASE@SPNEWSPRINT.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF SOUTHWELL	97071SPCLT2475P	SPECIALTY POLYMERS INC	2475 PROGRESS WAY	WOODBURN	MARION	OR	97071	SPECIALTY POLYMERS INC	PO BOX 299	WOODBURN	OR		97071	YES	NO	NO	NO	JEFFREY S. SOUTHWELL	5039817523	2821							325211						45.156111	-122.834722									SPECIALTY POLYMERS INC		NO	JSOUTHWELL@SPECPOLY.COM	
2011	V.P OF OPERATIONS	DON JESKEY	97013SRSMT1017S	SR SMITH LLC	1017 SW BERG PKWY	CANBY	CLACKAMAS	OR	97013	SR SMITH LLC	PO BOX 400	CANBY	OR		97013	YES	NO	NO	NO	MICHAEL W. GIBSON	5036326661	3089							326122						45.254392	-122.704064											NO	ENVIROSEARCH@BCTONLINE.COM	
2011	V.P OF OPERATIONS	DON JESKEY	97013SRSMT1017S	SR SMITH LLC	1017 SW BERG PKWY	CANBY	CLACKAMAS	OR	97013	SR SMITH LLC	PO BOX 400	CANBY	OR		97013	YES	NO	NO	NO	MICHAEL W. GIBSON	5036326661	3089							326122						45.254392	-122.704064											NO	ENVIROSEARCH@BCTONLINE.COM	
2011	V.P OF OPERATIONS	DON JESKEY	97013SRSMT1017S	SR SMITH LLC	1017 SW BERG PKWY	CANBY	CLACKAMAS	OR	97013	SR SMITH LLC	PO BOX 400	CANBY	OR		97013	YES	NO	NO	NO	MICHAEL W. GIBSON	5036326661	3089							326122						45.254392	-122.704064											NO	ENVIROSEARCH@BCTONLINE.COM	
2011	V.P OF OPERATIONS	DON JESKEY	97013SRSMT1017S	SR SMITH LLC	1017 SW BERG PKWY	CANBY	CLACKAMAS	OR	97013	SR SMITH LLC	PO BOX 400	CANBY	OR		97013	YES	NO	NO	NO	MICHAEL W. GIBSON	5036326661	3089							326122						45.254392	-122.704064											NO	ENVIROSEARCH@BCTONLINE.COM	
2011	CORP EH&S MANAGER	STEVEN PETRIN	97119FRSTX49800	STIMSON LUMBER CO - GASTON	49800 SW SCOGGINS VALLEY RD	GASTON	WASHINGTON	OR	97119	STIMSON LUMBER CO - GASTON	PO BOX 68	FOREST GROVE	OR		97116	YES	NO	NO	NO	STEVEN PETRIN	5032221676	2421	2493						321113	321219					45.46899	-123.18919									STIMSON LUMBER CO		NO	SPETRIN@STIMSON.COM	
2011	CORP EH&S MANAGER	STEVEN PETRIN	97141STMSN59MFF	STIMSON LUMBER CO - TILLAMOOK	5900 MOFFET RD	TILLAMOOK	TILLAMOOK	OR	97141	STIMSON LUMBER CO - TILLAMOOK	PO BOX 68	FOREST GROVE	OR		97116	YES	NO	NO	NO	STEVEN PETRIN	5032221676	2421							321113						45.4199	-123.8072									STIMSON LUMBER CO		NO	SPETRIN@STIMSON.COM	
2011	QUALITY ENVIRONMENTAL SAFETY HEALTH MANAGER	KARL STRAND	97210SLZRB2800N	SULZER PUMPS (US) INC	2800 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	97210	SULZER PUMPS (US) INC	2800 NW FRONT AVE	PORTLAND	OR		97210	YES	NO	NO	NO	KARL STRAND	5037315792	3561							333911						45.54255	-122.69605	154024111										NO		
2011	QUALITY ENVIRONMENTAL SAFETY HEALTH MANAGER	KARL STRAND	97210SLZRB2800N	SULZER PUMPS (US) INC	2800 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	97210	SULZER PUMPS (US) INC	2800 NW FRONT AVE	PORTLAND	OR		97210	YES	NO	NO	NO	KARL STRAND	5037315792	3561							333911						45.54255	-122.69605	154024111										NO		
2011	QUALITY ENVIRONMENTAL SAFETY HEALTH MANAGER	KARL STRAND	97210SLZRB2800N	SULZER PUMPS (US) INC	2800 NW FRONT AVE	PORTLAND	MULTNOMAH	OR	97210	SULZER PUMPS (US) INC	2800 NW FRONT AVE	PORTLAND	OR		97210	YES	NO	NO	NO	KARL STRAND	5037315792	3561							333911						45.54255	-122.69605	154024111										NO		
2011	EHS MANAGER	EDWARD GRAHAM	97042LCTRN13626	SUNSTONE CIRCUITS LLC	13626 S FREEMAN RD	MULINO	CLACKAMAS	OR	970429639	SUNSTONE CIRCUITS LLC	13626 S FREEMAN RD	MULINO	OR		97042-9639	YES	NO	NO	NO	ROCKFORD CATT	5037592178	3672							334412						45.22881	-122.58695	170636885										NO	RCATT@SUNSTONE.COM	
2011	EHS MANAGER	EDWARD GRAHAM	97042LCTRN13626	SUNSTONE CIRCUITS LLC	13626 S FREEMAN RD	MULINO	CLACKAMAS	OR	970429639	SUNSTONE CIRCUITS LLC	13626 S FREEMAN RD	MULINO	OR		97042-9639	YES	NO	NO	NO	ROCKFORD CATT	5037592178	3672							334412						45.22881	-122.58695	170636885										NO	RCATT@SUNSTONE.COM	
2011	EHS MANAGER	TONY ULIANO	97062SRPWR10189	SURE POWER INDUSTRIES INC	10189 SW AVERY ST	TUALATIN	WASHINGTON	OR	970628592	SURE POWER INDUSTRIES INC	10189 SW AVERY ST	TUALATIN	OR		97062-8592	YES	NO	NO	NO	DARREN SHEQUEN	2628962421	3714							336322						45.37164	-122.78128	063427512		ORD063427512		ORR230273				COOPER US INC	602755428	NO	DARREN.SHEQUEN@COOPERINDUSTRIES.COM	
2011	EHS MANAGER	TONY ULIANO	97062SRPWR10189	SURE POWER INDUSTRIES INC	10189 SW AVERY ST	TUALATIN	WASHINGTON	OR	970628592	SURE POWER INDUSTRIES INC	10189 SW AVERY ST	TUALATIN	OR		97062-8592	YES	NO	NO	NO	DARREN SHEQUEN	2628962421	3714							336322						45.37164	-122.78128	063427512		ORD063427512		ORR230273				COOPER US INC	602755428	NO	DARREN.SHEQUEN@COOPERINDUSTRIES.COM	
2011	DIRECTOR, CHEMICAL OPERATIONS	JAY NESBITT	9770WSTRRL295NE	SUTERRA LLC	20950 NE TALUS PL	BEND	DESCHUTES	OR	97701	SUTERRA LLC	20950 NE TALUS PL	BEND	OR		97701	YES	NO	NO	NO	JAY NESBITT	5413172245								325320						44.114175	-121.277139	039854521	050099043							ROLL GLOBAL LLC	050099043	NO	JNESBITT@SUTERRA.COM	
2011	DIRECTOR, CHEMICAL OPERATIONS	JAY NESBITT	9770WSTRRL295NE	SUTERRA LLC	20950 NE TALUS PL	BEND	DESCHUTES	OR	97701	SUTERRA LLC	20950 NE TALUS PL	BEND	OR		97701	YES	NO	NO	NO	JAY NESBITT	5413172245								325320						44.114175	-121.277139	039854521	050099043							ROLL GLOBAL LLC	050099043	NO	JNESBITT@SUTERRA.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
2011	QUALITY ASSURRANCE MANAGER	GREG ALLEN	97227TRRNC2429N	TARR ACQUISITION LLC	2429 N BORTHWICK AVE	PORTLAND	MULTNOMAH	OR	972271704	TARR ACQUISITION LLC	PO BOX 12570	PORTLAND	OR		972120570	YES	NO	NO	NO	GREG ALLEN	5032885294	5171	5169						424710	424690					45.54079	-122.67377	027749209								TARR ACQUISITION LLC		NO	GALLEN@TARRLLC.COM	
